,quit,n_prac,s_final,prac_final
4686,0,3462,0.8869125149499385,1000.0
4687,0,3477,0.8487436332892617,1000.0
4688,0,3487,0.8672268452076063,1000.0
4689,0,3551,0.8668185858833048,1000.0
4690,1,5,0.00154350267241353,19.671820509592166
4691,0,3436,0.867153943949654,1000.0
4692,0,3552,0.8770775807858123,1000.0
4693,0,3481,0.8532691985248326,1000.0
4694,0,3494,0.8685261572839099,1000.0
4695,0,3517,0.887802775256106,1000.0
4696,0,3508,0.875149254499998,1000.0
4697,0,3484,0.8063369773497847,1000.0
4698,1,6,0.0063413266891719205,22.023052669749863
4699,0,3499,0.8002734695821843,1000.0
4700,0,3544,0.8789243686932487,1000.0
4701,0,3536,0.8784977652838195,1000.0
4702,1,3,0.00901201830559059,16.584499059525992
4703,1,7,0.008468995055248747,23.283752759252085
4704,0,3505,0.8441913008790213,1000.0
4705,0,3493,0.8952834336812675,1000.0
4706,0,3505,0.8931284811402036,1000.0
4707,0,3563,0.8820571726371639,1000.0
4708,0,3586,0.8935370682649819,1000.0
4709,1,29,0.003221002482541747,60.55429833390636
4710,0,3524,0.848001033009775,1000.0
4711,0,3450,0.8327964439494171,1000.0
4712,0,3519,0.8177298669172821,1000.0
4713,0,3464,0.8963598328149892,1000.0
4714,0,3494,0.7373114713812948,1000.0
4715,0,3467,0.8050474591207596,1000.0
4716,0,3475,0.8638665950906693,1000.0
4717,0,3506,0.8522508976943273,1000.0
4718,1,8,0.0012018105106424621,27.647267936836307
4719,0,3558,0.8711238841606255,1000.0
4720,0,3528,0.8658861383642946,1000.0
4721,0,3480,0.806090862222634,1000.0
4722,0,3535,0.7574354169465042,1000.0
4723,0,3561,0.845277968957745,1000.0
4724,1,16,0.0017357728378709378,37.78893082649241
4725,1,30,0.005945895712407817,61.21968432838677
4726,0,3479,0.8548242571832058,1000.0
4727,0,3462,0.8542852706132122,1000.0
4728,0,3521,0.7882187991496139,1000.0
4729,0,3447,0.8620185568090386,1000.0
4730,0,3527,0.8923771436339807,1000.0
4731,0,3524,0.8050564296644996,1000.0
4732,0,3483,0.8879139738889646,1000.0
4733,0,3561,0.8457237104701425,1000.0
4734,0,3475,0.784794818155247,1000.0
4735,0,3520,0.8113142543287611,1000.0
4736,0,3543,0.8899159048091211,1000.0
4737,0,3509,0.768291177351857,1000.0
4738,0,3587,0.8878171248070414,1000.0
4739,0,3517,0.8333436231987406,1000.0
4740,0,3569,0.8713001712686702,1000.0
4741,1,11,0.00047754868625799076,25.46255236178675
4742,1,9,0.006323881811533458,27.309266141480183
4743,0,3449,0.8726247594389572,1000.0
4744,0,3554,0.8825218543072719,1000.0
4745,0,3544,0.8166744718475645,1000.0
4746,1,20,0.0025086761343769094,49.14216552827947
4747,1,8,0.0027768757395212813,20.31826761087153
4748,1,21,0.005162480762991937,48.068384223366024
4749,1,4,0.0031475783215757854,13.658031352408397
4750,0,3570,0.890028190868968,1000.0
4751,1,4,0.007999728225404441,18.45428731450383
4752,0,3558,0.7745006192262167,1000.0
4753,0,3494,0.8953065014618761,1000.0
4754,0,3553,0.8186329811663816,1000.0
4755,1,9,0.013296239601635028,13.286279343372293
4756,0,3528,0.8693870189656728,1000.0
4757,0,3476,0.8026161664584838,1000.0
4758,0,3438,0.8094430469248959,1000.0
4759,0,3481,0.8104809347473183,1000.0
4760,0,3483,0.8027271466510572,1000.0
4761,1,8,0.0006388438538598172,27.63516831923924
4762,0,3439,0.8786699913945856,1000.0
4763,0,3532,0.8689513294514997,1000.0
4764,0,3511,0.8597883516922771,1000.0
4765,0,3534,0.6734786295361199,1000.0
4766,0,3463,0.8635823335938521,1000.0
4767,1,5,0.002325465134534897,11.657570598917502
4768,0,3546,0.8685481870770818,1000.0
4769,0,3500,0.8524306915136665,1000.0
4770,0,3474,0.8766315883272301,1000.0
4771,0,3621,0.8827443918542691,1000.0
4772,0,3533,0.8330328508735069,1000.0
4773,0,3519,0.8338068968673104,1000.0
4774,0,3422,0.8136746730421658,1000.0
4775,0,3477,0.8640781130764976,1000.0
4776,1,11,0.0005356124624858208,31.64259113730506
4777,0,3526,0.8953764400415971,1000.0
4778,0,3411,0.7526277451455032,1000.0
4779,0,3612,0.8610006910719474,1000.0
4780,0,3563,0.8163228450650144,1000.0
4781,0,3486,0.8750358898419333,1000.0
4782,0,3527,0.8634117824972632,1000.0
4783,0,3537,0.8232687484147195,1000.0
4784,0,3616,0.888021773751571,1000.0
4785,0,3553,0.8497699164672885,1000.0
4786,0,3545,0.8747167470571633,1000.0
4787,0,3502,0.8429237484449443,1000.0
4788,1,5,0.007362149718014935,19.956237071514973
4789,1,17,0.0041045243381454145,43.382121404460996
4790,0,3499,0.8541742445307293,1000.0
4791,0,3579,0.8812454353401667,1000.0
4792,0,3568,0.8900298572586401,1000.0
4793,0,3484,0.8638490454077075,1000.0
4794,0,3532,0.8725833979419052,1000.0
4795,1,9,0.004790300997744321,19.103815310951504
4796,0,3525,0.8462714821723459,1000.0
4797,1,15,0.00010942372957497269,31.171387357040327
4798,0,3482,0.897877200778543,1000.0
4799,0,3488,0.886958496987505,1000.0
4800,0,3465,0.8432925108924867,1000.0
4801,0,3530,0.8437759810247448,1000.0
4802,1,14,0.0012315846445603476,32.65488374978303
4803,0,3503,0.7902632979354842,1000.0
4804,0,3498,0.8600119869268004,1000.0
4805,1,13,0.0006602514178512665,31.403422203047953
4806,0,3469,0.8675560564422564,1000.0
4807,0,3511,0.8092097859041859,1000.0
4808,0,3480,0.8390053630642352,1000.0
4809,1,10,0.001965905919147015,25.673741839678872
4810,0,3541,0.744650830946412,1000.0
4811,1,8,0.005740594082218049,15.85013333854077
4812,0,3427,0.7372986244951495,1000.0
4813,0,3555,0.7199603267750975,1000.0
4814,0,3553,0.7738755855915179,1000.0
4815,0,3479,0.8791524132460682,1000.0
4816,1,20,0.0015446346559347902,44.66729511684693
4817,0,3556,0.7889415348253607,1000.0
4818,1,7,0.000860249897316734,25.436531865299997
4819,0,3447,0.8600042805816084,1000.0
4820,0,3489,0.7808841899418074,1000.0
4821,0,3612,0.8426311071627729,1000.0
4822,0,3539,0.7822259237807995,1000.0
4823,0,3523,0.8947031241034265,1000.0
4824,1,8,0.0026293790661280733,20.282550319444123
4825,0,3434,0.7956486307107532,1000.0
4826,0,3558,0.8033374973688642,1000.0
4827,0,3511,0.8892317541983069,1000.0
4828,0,3484,0.8378257925648062,1000.0
4829,0,3511,0.883479138525304,1000.0
4830,0,3520,0.8149398119120254,1000.0
4831,0,3573,0.8545321626042562,1000.0
4832,0,3515,0.8840846247952994,1000.0
4833,0,3479,0.8136514384842857,1000.0
4834,0,3562,0.8715613341227537,1000.0
4835,0,3507,0.8786399572570872,1000.0
4836,0,3547,0.7667155736545984,1000.0
4837,0,3570,0.8262653356582619,1000.0
4838,0,3452,0.8782491189726271,1000.0
4839,0,3508,0.8737394471061206,1000.0
4840,0,3501,0.857079967110645,1000.0
4841,0,3458,0.7121748975313564,1000.0
4842,0,3618,0.727785913326934,1000.0
4843,0,3537,0.8474140003853616,1000.0
4844,0,3475,0.8619308637753975,1000.0
4845,1,9,0.0038036614740782826,26.36240939775535
4846,0,3488,0.8806120655641929,1000.0
4847,1,6,0.00038527117841494115,22.879863864797404
4848,1,13,0.0013182985901588208,39.4923713990051
4849,0,3539,0.8858197919111073,1000.0
4850,1,22,0.0007292727706366411,48.865196376911385
4851,0,3469,0.78474553174735,1000.0
4852,0,3524,0.8316490376485405,1000.0
4853,0,3510,0.82503966123393,1000.0
4854,0,3499,0.8955046296810046,1000.0
4855,0,3472,0.8703376517785847,1000.0
4856,0,3474,0.835852254236121,1000.0
4857,1,12,0.0016932765804814807,31.509702424581803
4858,0,3479,0.8326353146520468,1000.0
4859,0,3631,0.8900080339516151,1000.0
