prac_times,skill_levels,time_lags
58.14887952856144,0.6848782529049082,0.9106409000387004
59.05952042860014,0.6566738035110644,0.20000000000000284
59.25952042860014,0.7047402043051347,0.20000000000000284
59.45952042860014,0.7416855565139392,0.3413895381188041
59.80090996671895,0.7541879649561316,0.2434538385867384
60.044363805305686,0.7746765198397982,1.9544066644843952
61.99877046979008,0.6192304062015572,0.20000000000000284
62.198770469790084,0.6759600277443676,1.1994728906308225
63.398243360420906,0.6254280396899862,0.7629045235658509
64.16114788398676,0.6295386916939677,0.20000000000000284
64.36114788398676,0.6838833012138676,0.20000000000000284
64.56114788398676,0.7256542827351289,2.0559921122046347
66.6171399961914,0.5848030839079754,0.20000000000000284
66.8171399961914,0.6494981016019942,0.20000000000000284
67.0171399961914,0.6992247334149428,0.20000000000000284
67.2171399961914,0.7374461915673405,0.6270224363250207
67.84416243251643,0.7204246361879899,0.48229386790829665
68.32645630042472,0.7233437352497437,0.7245544772954844
69.05101077772021,0.7006113700174418,2.0606075294990376
71.11161830721925,0.5711804314001359,0.24236740698640347
71.35398571420565,0.6353229280356875,0.20000000000000284
71.55398571420565,0.688329247766416,1.1852125426653686
72.73919825687102,0.6344501555889995,0.20000000000000284
72.93919825687102,0.6876584073267672,0.741223043978664
73.68042130084969,0.6743303659729052,0.20000000000000284
73.88042130084969,0.7183115953011907,0.20000000000000284
74.0804213008497,0.7521169558288332,0.20000000000000284
74.2804213008497,0.7781008225341898,0.7882006373941692
75.06862193824387,0.7316962825925691,0.20000000000000284
75.26862193824387,0.7624048487855635,0.20000000000000284
75.46862193824387,0.7860084216573546,0.20000000000000284
75.66862193824387,0.804150872490538,0.20000000000000284
75.86862193824388,0.8180957326192282,0.20000000000000284
76.06862193824388,0.8288141920929097,0.20000000000000284
76.26862193824388,0.8370527382259461,0.5897203014417727
76.85834223968565,0.7951416625551582,0.7969572348550003
77.65529947454066,0.742389995937528,0.20000000000000284
77.85529947454066,0.7706243742632904,0.5434963608166328
78.39879583535729,0.7530001310236384,1.4263378559416395
79.82513369129893,0.652892268491138,0.518026503988267
80.3431601952872,0.6709082535200125,0.3037437939330516
80.64690398922025,0.7050917452583796,0.20000000000000284
80.84690398922025,0.741955761982185,1.0499074850337138
81.89681147425397,0.6811430239994195,1.0855092579090382
82.982320732163,0.6385732750634305,0.20000000000000284
83.182320732163,0.6908275670446845,0.20000000000000284
83.38232073216301,0.7309918645534611,1.0957263222578746
84.47804705442088,0.6697090754841931,0.5394770191354041
85.01752407355629,0.6809697831553285,0.2755855127157645
85.29310958627205,0.7155618516302302,0.20000000000000284
85.49310958627206,0.7500034160852854,0.20000000000000284
85.69310958627206,0.7764762892023263,0.4685768237935122
86.16168641006557,0.7656113550942253,0.7151602053535413
86.87684661541911,0.7308603961684162,1.813365076226333
88.69021169164544,0.6068342679417478,0.9751436607252941
89.66535535237074,0.5994479367258755,0.3328388750221194
89.99819422739286,0.6486745535544377,0.9488714628278814
90.94706569022074,0.6292387490588716,0.20000000000000284
91.14706569022074,0.6836527558409461,0.620461092565705
91.76752678278645,0.6830954977363097,0.8144083613912443
92.58193514417769,0.6643364732043939,0.20000000000000284
92.7819351441777,0.7106299739987856,0.3102072564507381
93.09214240062843,0.7343050130306518,0.20000000000000284
93.29214240062844,0.7644100013091675,0.20000000000000284
93.49214240062844,0.7875496451522094,0.20000000000000284
93.69214240062844,0.8053355054963218,0.20069286913594908
93.89283526976439,0.8189205067981091,0.20000000000000284
94.0928352697644,0.8294481395495132,0.6374684301233202
94.73030369988771,0.7841298769870969,0.20000000000000284
94.93030369988772,0.8027069637864104,0.4823996077904411
95.41270330767816,0.7831044021025735,0.20000000000000284
95.61270330767816,0.8019187514350776,0.3917316476327102
96.00443495531087,0.7931915791067504,0.20000000000000284
96.20443495531087,0.8096720739442562,0.2540242293321455
96.45845918464302,0.8156514167919886,0.3834681327118261
96.84192731735484,0.8043478244820071,0.20000000000000284
97.04192731735485,0.8182471161339671,0.20000000000000284
97.24192731735485,0.828930550238688,1.0014517735632182
98.24337909091807,0.7427791255580384,0.2953959064714127
98.53877499738948,0.760133973832728,0.20000000000000284
98.73877499738948,0.7842629555194988,0.9133882012041994
99.65216319859368,0.7226558281184057,
100.0,0.6740914036937646,
