"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"troll300300",1347,2016-08-16,2024-10-10,2978,0.452316991269308,0.0126206384558278,0.916852264291017,0.11804008908686,0.0044543429844098,0.0786933927245731
"vivianetry",1,2016-08-16,2016-08-16,1,1,0,1,0,0,0
"xLemonS",896,2016-08-16,2024-05-20,2835,0.316049382716049,0.00223214285714286,0.991071428571429,0.0111607142857143,0.00223214285714286,0.00111607142857143
"yasserkholti",20,2016-08-16,2016-09-09,25,0.8,0,0.95,0.8,0.25,0
"yvanno567",114,2016-08-16,2020-10-24,1531,0.0744611365120836,0.578947368421053,0.464912280701754,0.105263157894737,0.517543859649123,0
"zay59",2,2016-08-16,2016-08-26,11,0.181818181818182,0,0.5,0.5,0,0
"Albaco",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"Animalisch",34,2016-08-17,2016-09-28,43,0.790697674418605,0,0.382352941176471,0.0294117647058824,0.911764705882353,0
"BBBaaa",9,2016-08-17,2016-08-31,15,0.6,0,1,0.666666666666667,1,0
"BlackMoove",1,2016-08-17,2016-08-17,1,1,0,0,1,0,0
"Chonas",976,2016-08-17,2024-10-10,2977,0.32784682566342,0.00512295081967213,0.0327868852459016,0.00102459016393443,0.00102459016393443,0.973360655737705
"Damagala",69,2016-08-17,2016-11-27,103,0.669902912621359,0,1,0,0,0
"Danielabento",1,2016-08-17,2016-08-17,1,1,0,0,0,0,0
"DarkFight",2,2016-08-17,2016-08-18,2,1,0,0,1,0,0
"Davidoof",99,2016-08-17,2017-12-16,487,0.203285420944559,0.0101010101010101,0.131313131313131,0,0.909090909090909,0
"Delenda",6,2016-08-17,2016-08-24,8,0.75,0,0,0,1,0
"Eldorado1111",4,2016-08-17,2017-03-24,220,0.0181818181818182,0,0,0,1,0
"Ennio25",7,2016-08-17,2016-11-29,105,0.0666666666666667,0,0,0,1,0
"Gmalexy",164,2016-08-17,2017-10-18,428,0.383177570093458,0,1,0.024390243902439,0.024390243902439,0
"KK_7815",5,2016-08-17,2017-04-13,240,0.0208333333333333,0,0.4,0.2,0.8,0
"LAHCENAKRA",1,2016-08-17,2016-08-17,1,1,0,0,0,0,0
"Lucho13456",1,2016-08-17,2016-08-17,1,1,0,1,0,0,0
"MigueMg95",209,2016-08-17,2018-01-02,504,0.41468253968254,0.119617224880383,0.143540669856459,0.0430622009569378,0.822966507177033,0
"NathanCaleb1",10,2016-08-17,2016-09-09,24,0.416666666666667,0,0.6,0.1,0.7,0
"Neke",3,2016-08-17,2017-01-11,148,0.0202702702702703,0,0.666666666666667,0,0.666666666666667,0
"PELECOC",922,2016-08-17,2023-10-08,2609,0.353392104254504,0.0542299349240781,0.467462039045553,0.65943600867679,0.0542299349240781,0.00108459869848156
"Pahel1209",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"Rigardo",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"Robertmc808",53,2016-08-17,2016-11-06,82,0.646341463414634,0,0.962264150943396,0,0.0377358490566038,0
"Style09",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"ToJIuk",1199,2016-08-17,2024-07-31,2906,0.412594631796284,0.00166805671392827,0.225187656380317,0.815679733110926,0.00333611342785655,0.0125104253544621
"Turboflo",9,2016-08-17,2017-03-21,217,0.0414746543778802,0,0,0.111111111111111,1,0
"Uv16",56,2016-08-17,2016-10-11,56,1,0,0.464285714285714,0.607142857142857,0,0
"Vasa_199",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"Waby",2,2016-08-17,2016-08-20,4,0.5,0,0.5,0,0.5,0
"WarSonRus",97,2016-08-17,2019-01-13,880,0.110227272727273,0.0927835051546392,0,0,0.948453608247423,0
"XSiege999",32,2016-08-17,2016-11-09,85,0.376470588235294,0,0.53125,0.125,0.8125,0
"XssInjection",6,2016-08-17,2016-08-26,10,0.6,0,0,0,1,0
"aitajama",1,2016-08-17,2016-08-17,1,1,0,0,0,0,0
"alejandroal",1278,2016-08-17,2024-08-29,2935,0.435434412265758,0.00234741784037559,0.997652582159624,0.0117370892018779,0,0.0242566510172144
"aneeshasanare",6,2016-08-17,2016-10-02,47,0.127659574468085,0,0,0,1,0
"bariskaraboga33",634,2016-08-17,2024-09-19,2956,0.214479025710419,0.0189274447949527,0.403785488958991,0.550473186119874,0.0236593059936909,0.269716088328076
"batmandante777",1016,2016-08-17,2023-09-14,2585,0.393036750483559,0.278543307086614,0.727362204724409,0.0118110236220472,0.0954724409448819,0.0600393700787402
"bedisunny7",1179,2016-08-17,2024-10-09,2976,0.39616935483871,0.187446988973707,0.751484308736217,0.234944868532655,0.0644614079728583,0.280746395250212
"chessbetim",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"chesspeaceeast",12,2016-08-17,2016-09-16,31,0.387096774193548,0,0.5,0.166666666666667,0.583333333333333,0
"consolrudi",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"danilo00",27,2016-08-17,2016-10-09,54,0.5,0,0.037037037037037,0.037037037037037,1,0
"gorevidal547",21,2016-08-17,2017-03-12,208,0.100961538461538,0,0.952380952380952,0,0.142857142857143,0
"hexrus",23,2016-08-17,2023-01-03,2331,0.00986700986700987,0,0.91304347826087,0.0434782608695652,0.304347826086957,0.0869565217391304
"hopes8",13,2016-08-17,2016-10-27,72,0.180555555555556,0,0.538461538461538,0.384615384615385,0.615384615384615,0
"labrioche13",6,2016-08-17,2016-09-18,33,0.181818181818182,0,0,0,1,0
"lecoach",341,2016-08-17,2024-06-09,2854,0.11948142957253,0.00586510263929619,0.703812316715543,0.167155425219941,0.032258064516129,0.0205278592375367
"mark_33",7,2016-08-17,2016-08-30,14,0.5,0,1,0.142857142857143,0,0
"maryam21iranian",1,2016-08-17,2016-08-17,1,1,0,0,1,0,0
"matveynovak",2097,2016-08-17,2024-10-10,2977,0.704400403090359,0.0491177873152122,0.788745827372437,0.223652837386743,0.152122079160706,0.0386266094420601
"mbazan",1,2016-08-17,2016-08-17,1,1,0,0,1,0,0
"mitanni4",13,2016-08-17,2016-09-25,40,0.325,0,1,0,0,0
"mo345",4,2016-08-17,2016-10-23,68,0.0588235294117647,0,0.25,0,0,0
"mohamedwah112",58,2016-08-17,2017-06-24,312,0.185897435897436,0,0.46551724137931,0.103448275862069,0.913793103448276,0
"osamahassan",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"pablobadde",606,2016-08-17,2022-03-21,2043,0.296622613803231,0.0511551155115512,0.957095709570957,0.171617161716172,0.0132013201320132,0.00495049504950495
"pablosaxgarcia",47,2016-08-17,2021-04-02,1690,0.027810650887574,0.0212765957446809,0.319148936170213,0.0212765957446809,0.851063829787234,0
"shark446",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"tabrizriza",1,2016-08-17,2016-08-17,1,1,0,1,0,0,0
"thewraith123",1174,2016-08-17,2024-10-10,2977,0.394356734968089,0.856899488926746,0.0281090289608177,0,0.133730834752981,0
"travisdover",1006,2016-08-17,2024-02-08,2732,0.368228404099561,0.225646123260437,0.211729622266402,0.0198807157057654,0.267395626242545,0.531809145129225
"trongnhan",29,2016-08-17,2017-04-02,229,0.126637554585153,0,1,0,0,0
"vitormrg",1,2016-08-17,2016-08-17,1,1,0,0,0,1,0
"willer0112358",1510,2016-08-17,2024-10-07,2974,0.50773369199731,0.121192052980132,0.670198675496689,0.0562913907284768,0.283443708609272,0.0635761589403974
"xXpapercowwangXx",5,2016-08-17,2016-09-01,16,0.3125,0,0,0,0,0
"Akvalanchik",1,2016-08-18,2016-08-18,1,1,0,1,0,1,0
"Bernd1981",1046,2016-08-18,2023-01-10,2337,0.447582370560548,0.546845124282983,0.332695984703633,0.337476099426386,0.247609942638623,0.380497131931166
"DMarler",3,2016-08-18,2016-11-22,97,0.0309278350515464,0,0,0,0,0
"Djinn04",3,2016-08-18,2016-08-20,3,1,0,0.666666666666667,0,0.666666666666667,0
"Frequo35",1,2016-08-18,2016-08-18,1,1,0,1,0,0,0
"GimliJetsMan",12,2016-08-18,2023-08-10,2549,0.00470772852098862,0.5,0.416666666666667,0.25,0.0833333333333333,0.25
"Hadate",6,2016-08-18,2017-02-11,178,0.0337078651685393,0,0.166666666666667,0,0.833333333333333,0
"Hz57",1,2016-08-18,2016-08-18,1,1,0,0,0,1,0
"KasiReddy",45,2016-08-18,2016-11-06,81,0.555555555555556,0,0,0,1,0
"Klous2002",3,2016-08-18,2016-08-23,6,0.5,0,0.666666666666667,0,0.666666666666667,0
"LeJ0eBezz",1,2016-08-18,2016-08-18,1,1,0,0,1,0,0
"Mat64",15,2016-08-18,2016-09-12,26,0.576923076923077,0,1,0,0,0
"MatthewMcOwski",5,2016-08-18,2023-10-06,2606,0.00191864927091328,0,0.2,0.2,0.8,0.2
"Mohammedd",1,2016-08-18,2016-08-18,1,1,0,0,0,1,0
"Naramsin",217,2016-08-18,2024-10-10,2976,0.0729166666666667,0.423963133640553,0.516129032258065,0.032258064516129,0.101382488479263,0.0506912442396313
"Pumkin__Pumi",35,2016-08-18,2016-10-22,66,0.53030303030303,0,0.6,0.571428571428571,0.228571428571429,0
"QuickMate2",1076,2016-08-18,2024-10-04,2970,0.362289562289562,0,0.99907063197026,0,0,0.00557620817843866
"Shredderr",8,2016-08-18,2016-09-16,30,0.266666666666667,0,0.875,0,0.25,0
"SnicMan",5,2016-08-18,2017-01-13,149,0.0335570469798658,0,0.6,0,0,0
"Stas251292",175,2016-08-18,2017-06-21,308,0.568181818181818,0,0.16,0.0342857142857143,0.994285714285714,0
"ThanosVarvi",383,2016-08-18,2024-10-07,2973,0.128826101580895,0.0809399477806789,0.289817232375979,0.451697127937337,0.310704960835509,0.00261096605744125
"TheRookie99",4,2016-08-18,2016-12-21,126,0.0317460317460317,0,1,0,0,0
"TravisTheGoat",61,2016-08-18,2018-09-10,754,0.0809018567639257,0.0983606557377049,0.655737704918033,0.409836065573771,0.0327868852459016,0
"Vladislav1999",2,2016-08-18,2016-08-19,2,1,0,1,0,1,0
"Vladysik",8,2016-08-18,2018-03-04,564,0.0141843971631206,0.125,0.125,0,0.875,0
"Willystroker",7,2016-08-18,2022-07-11,2154,0.00324976787372331,0,0.285714285714286,0,0.142857142857143,0.714285714285714
"Xkaganx",7,2016-08-18,2018-06-21,673,0.0104011887072808,0,0.142857142857143,0.285714285714286,0.571428571428571,0
"Zakios84",1206,2016-08-18,2021-10-23,1893,0.637083993660856,0,0.999170812603648,0.00580431177446103,0.00248756218905473,0.00248756218905473
"ajtatosmano2",514,2016-08-18,2024-10-09,2975,0.172773109243697,0.315175097276265,0.457198443579767,0.22568093385214,0.149805447470817,0.284046692607004
"avishkarindia",7,2016-08-18,2016-11-26,101,0.0693069306930693,0,0.142857142857143,0,0,0
"ch3ckm4te1990",11,2016-08-18,2016-09-06,20,0.55,0,0.363636363636364,0,0.636363636363636,0
"cista_jeba",7,2016-08-18,2016-08-26,9,0.777777777777778,0,1,0,0,0
"crazyface2014",408,2016-08-18,2023-11-23,2654,0.153730218538056,0.531862745098039,0.318627450980392,0.0833333333333333,0.137254901960784,0.17156862745098
"den1609",599,2016-08-18,2023-08-31,2570,0.233073929961089,0.0734557595993322,0.924874791318865,0.010016694490818,0.01669449081803,0.193656093489149
"durgesh92",360,2016-08-18,2024-10-10,2976,0.120967741935484,0.513888888888889,0.583333333333333,0.0222222222222222,0.138888888888889,0.0388888888888889
"ekoloji",171,2016-08-18,2024-10-10,2976,0.0574596774193548,0.491228070175439,0.239766081871345,0.00584795321637427,0.280701754385965,0.00584795321637427
"faiss",1,2016-08-18,2016-08-18,1,1,0,0,0,1,0
"haznedar032",2,2016-08-18,2016-08-19,2,1,0,0.5,0.5,1,0
"jeffar",1879,2016-08-18,2023-10-06,2606,0.72102839600921,0.0478978179882916,0.754656732304417,0.815327301756253,0.0585417775412453,0.00532197977647685
"josiane2",1,2016-08-18,2016-08-18,1,1,0,0,1,0,0
"kamote_kyu",26,2016-08-18,2017-04-15,241,0.107883817427386,0,0,0.0384615384615385,0,0
"kbs",2,2016-08-18,2016-10-18,62,0.032258064516129,0,0,0.5,0.5,0
"king_of_potato",1,2016-08-18,2016-08-18,1,1,0,0,0,0,0
"klonore",1718,2016-08-18,2024-10-10,2976,0.577284946236559,0.861466821885914,0,0.00291036088474971,0.138533178114086,0.010477299185099
"kobar",18,2016-08-18,2017-01-19,155,0.116129032258065,0,0.111111111111111,0.111111111111111,1,0
"kourosh23",1303,2016-08-18,2023-12-31,2692,0.484026745913819,0,0.534919416730622,0.557175748273216,0,0.000767459708365311
"kukuh25",115,2016-08-18,2024-09-02,2938,0.039142273655548,0.773913043478261,0.0260869565217391,0,0.208695652173913,0
"lolovikos",4,2016-08-18,2019-01-19,885,0.00451977401129944,0,0.25,0.25,0.5,0
"mahmut_21",245,2016-08-18,2017-05-19,275,0.890909090909091,0,1,0.00408163265306122,0.00408163265306122,0
"mobMel",74,2016-08-18,2017-08-18,366,0.202185792349727,0,1,0,0,0
"naxa1982",1,2016-08-18,2016-08-18,1,1,0,0,0,1,0
"nsds",901,2016-08-18,2024-09-24,2960,0.304391891891892,0.02330743618202,0.97669256381798,0.0532741398446171,0.00221975582685905,0.0432852386237514
"papo97",18,2016-08-18,2021-01-08,1605,0.011214953271028,0,0.666666666666667,0.555555555555556,0.0555555555555556,0
"patrickian_aquino",35,2016-08-18,2016-10-10,54,0.648148148148148,0,0,0,1,0
"saeedo",474,2016-08-18,2024-10-10,2976,0.159274193548387,0.841772151898734,0.19831223628692,0.029535864978903,0.00632911392405063,0.00421940928270042
"salesshure",19,2016-08-18,2016-09-18,32,0.59375,0,0.631578947368421,0.157894736842105,0.842105263157895,0
"skyliner11",69,2016-08-18,2021-07-23,1801,0.0383120488617435,0.231884057971014,0.144927536231884,0.0289855072463768,0.652173913043478,0.0144927536231884
"smt19",2,2016-08-18,2016-10-04,48,0.0416666666666667,0,1,0,0,0
"tijrt",15,2016-08-18,2017-01-24,160,0.09375,0,0,0,0,0
"urielalvarez",1,2016-08-18,2016-08-18,1,1,0,0,1,1,0
"viaru",229,2016-08-18,2024-08-14,2919,0.07845152449469,0.445414847161572,0.0829694323144105,0,0.432314410480349,0.109170305676856
"victorg112",22,2016-08-18,2017-05-15,271,0.0811808118081181,0,0,0.0454545454545455,0.954545454545455,0
"xMachux",4,2016-08-18,2017-11-04,444,0.00900900900900901,0,0.25,0,1,0
"yigitdeniz08",74,2016-08-18,2020-02-07,1269,0.0583136327817179,0,0.378378378378378,0.148648648648649,0.851351351351351,0
"zordour",37,2016-08-18,2016-10-19,63,0.587301587301587,0,0.486486486486487,0.378378378378378,0.810810810810811,0
"AlfredoS",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"Anamahavevargas",1,2016-08-19,2016-08-19,1,1,0,0,0,0,0
"Arcan4",2,2016-08-19,2020-11-23,1558,0.00128369704749679,0,0,0.5,0.5,0
"BLACK_OUT",1167,2016-08-19,2024-10-07,2972,0.392664872139973,0.0188517566409597,0.984575835475578,0.000856898029134533,0.000856898029134533,0.0145672664952871
"CHESSARSL",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"Coobish",1,2016-08-19,2016-08-19,1,1,0,1,0,0,0
"EmeralDormousezx",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"FUKBASISCHANDLER",7,2016-08-19,2016-08-27,9,0.777777777777778,0,1,0.142857142857143,0,0
"GetFrenchedOn",1,2016-08-19,2016-08-19,1,1,0,1,0,0,0
"Gretlomik",10,2016-08-19,2016-08-31,13,0.769230769230769,0,0,0.1,1,0
"Hvedrung",2,2016-08-19,2016-08-26,8,0.25,0,0,0,1,0
"Itamarques",11,2016-08-19,2016-10-07,50,0.22,0,0.181818181818182,0,0.818181818181818,0
"Joaovitor213844",1,2016-08-19,2016-08-19,1,1,0,1,0,0,0
"Kikay2506",7,2016-08-19,2016-09-04,17,0.411764705882353,0,0,0,0,0
"Kusgan",1,2016-08-19,2016-08-19,1,1,0,0,1,0,0
"Lorenz9",3,2016-08-19,2016-08-21,3,1,0,0.666666666666667,0.333333333333333,0.333333333333333,0
"MarcoBecker",68,2016-08-19,2021-03-22,1677,0.0405485986881336,0.191176470588235,0.808823529411765,0,0.0735294117647059,0
"Me8o0o",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"Mohsen1373",16,2016-08-19,2022-03-23,2043,0.00783162016642193,0,1,0.0625,0,0
"NigerianCow",176,2016-08-19,2023-10-19,2618,0.0672268907563025,0.0795454545454545,0.659090909090909,0.272727272727273,0.102272727272727,0.198863636363636
"OhxBerg",5,2016-08-19,2016-08-29,11,0.454545454545455,0,0,0,1,0
"Saeed05",275,2016-08-19,2017-06-13,299,0.919732441471572,0,0.88,0.483636363636364,0.0218181818181818,0
"Seven_Air",2,2016-08-19,2020-03-30,1320,0.00151515151515152,0,0,0,0.5,0.5
"TheMmCv4Her",1,2016-08-19,2016-08-19,1,1,0,0,0,0,0
"Tulio3",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"Usainboltchess",3,2016-08-19,2016-09-24,37,0.0810810810810811,0,0,0,1,0
"UygarCapalar",2,2016-08-19,2016-08-20,2,1,0,0,0,1,0
"VolinetsMisha",1,2016-08-19,2016-08-19,1,1,0,1,0,1,0
"ZahyPuncher",38,2016-08-19,2023-05-20,2466,0.0154095701540957,0.105263157894737,0.0526315789473684,0,0.736842105263158,0.0263157894736842
"aletzi",4,2016-08-19,2016-08-31,13,0.307692307692308,0,0,0,1,0
"arantes28",1,2016-08-19,2016-08-19,1,1,0,0,1,0,0
"atilla_the_hun",2,2016-08-19,2016-08-20,2,1,0,0,0,1,0
"benjaa",191,2016-08-19,2017-12-23,492,0.388211382113821,0,1,0.00523560209424084,0.0157068062827225,0
"bongo76",1,2016-08-19,2016-08-19,1,1,0,1,0,1,0
"bravo1601",2885,2016-08-19,2024-10-10,2975,0.969747899159664,0.00415944540727903,0.960831889081456,0.00450606585788562,0.0668977469670711,0.00277296360485269
"caturedan1",1,2016-08-19,2016-08-19,1,1,0,1,0,0,0
"colnpage",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"cyryil",4,2016-08-19,2016-10-13,56,0.0714285714285714,0,0.5,0.25,0.75,0
"dave22dave147",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"dipubabbi",664,2016-08-19,2020-10-02,1506,0.440903054448871,0.468373493975904,0.00753012048192771,0,0.530120481927711,0
"dssiervo",2289,2016-08-19,2024-10-08,2973,0.769929364278507,0.00393184796854522,0.624726955002184,0.45041502839668,0.0275229357798165,0.00305810397553517
"dum5000",6,2016-08-19,2016-09-03,16,0.375,0,1,0.166666666666667,0.5,0
"dwilly",6,2016-08-19,2016-09-19,32,0.1875,0,0,0,0,0
"elisandreo",1,2016-08-19,2016-08-19,1,1,0,0,0,1,0
"erpiotta",30,2016-08-19,2024-08-18,2922,0.0102669404517454,0.333333333333333,0.0666666666666667,0,0.4,0.233333333333333
"filip1906",1,2016-08-19,2016-08-19,1,1,0,1,0,1,0
"hevar",478,2016-08-19,2024-09-13,2948,0.162143826322931,0.269874476987448,0.171548117154812,0.0815899581589958,0.225941422594142,0.468619246861925
"iazz",1,2016-08-19,2016-08-19,1,1,0,0,1,0,0
"ismet006",19,2016-08-19,2017-12-04,473,0.040169133192389,0.0526315789473684,0,0,0.947368421052632,0
"jamal2",1,2016-08-19,2016-08-19,1,1,0,0,1,0,0
"kanhai",1,2016-08-19,2016-08-19,1,1,0,0,0,0,0
"killerknight26",58,2016-08-19,2017-02-12,178,0.325842696629214,0,0.603448275862069,0,0.775862068965517,0
"larissa974",1,2016-08-19,2016-08-19,1,1,0,1,0,0,0
"lasker1984",322,2016-08-19,2020-04-11,1332,0.241741741741742,0,1,0.0093167701863354,0.0031055900621118,0.0031055900621118
"mahdi444",15,2016-08-19,2016-09-12,25,0.6,0,0.666666666666667,0.466666666666667,0.866666666666667,0
"mikkoddd",1002,2016-08-19,2024-09-25,2960,0.338513513513513,0.0449101796407186,0.739520958083832,0.355289421157685,0.00998003992015968,0.0788423153692615
"mizuumi",4,2016-08-19,2024-08-15,2919,0.0013703323055841,0.25,0.75,0,0,0.25
"mohammadpisha",21,2016-08-19,2016-10-19,62,0.338709677419355,0,0.714285714285714,0,0.285714285714286,0
"nikolay121",111,2016-08-19,2018-08-10,722,0.153739612188366,0.126126126126126,0,0.00900900900900901,0.972972972972973,0
"pulltheplug",2,2016-08-19,2016-08-21,3,0.666666666666667,0,0,0,1,0
"retiringplayer",2,2016-08-19,2016-08-20,2,1,0,0.5,0,0,0
"scacco2000",82,2016-08-19,2017-08-10,357,0.2296918767507,0,1,0,0,0
"sergey781",903,2016-08-19,2024-10-10,2975,0.303529411764706,0.124031007751938,0.803986710963455,0.00221483942414175,0.18936877076412,0.00996677740863787
"shoaibmoh",3,2016-08-19,2022-10-11,2245,0.00133630289532294,0.333333333333333,0.666666666666667,0,0.333333333333333,0
"sjosema25",515,2016-08-19,2024-10-10,2975,0.173109243697479,0.227184466019417,0.452427184466019,0.215533980582524,0.124271844660194,0.29126213592233
"skand",3,2016-08-19,2016-10-05,48,0.0625,0,0.666666666666667,0.333333333333333,0.333333333333333,0
"vander1979",590,2016-08-19,2023-07-26,2533,0.232925384919068,0.208474576271186,0.733898305084746,0.179661016949153,0.238983050847458,0.0305084745762712
"volken",882,2016-08-19,2024-10-10,2975,0.296470588235294,0.741496598639456,0.121315192743764,0.0260770975056689,0.207482993197279,0.0476190476190476
"Benedikt2002",946,2016-08-20,2024-10-10,2974,0.318090114324143,0.00422832980972516,0.3276955602537,0.70507399577167,0.00317124735729387,0.00739957716701903
"DaiizZ",3,2016-08-20,2016-09-12,24,0.125,0,0.333333333333333,0,1,0
"Dobruy",3,2016-08-20,2017-07-15,330,0.00909090909090909,0,0,0.333333333333333,1,0
"Exura",817,2016-08-20,2024-10-07,2971,0.274991585324806,0.0171358629130967,0.22766217870257,0.236230110159119,0.00122399020807834,0.0563035495716034
"Frebbo35",2,2016-08-20,2016-08-22,3,0.666666666666667,0,0.5,0.5,0,0
"Frosya2",3,2016-08-20,2017-01-21,155,0.0193548387096774,0,0,0.333333333333333,0.666666666666667,0
"FullmetalDuck",104,2016-08-20,2024-09-24,2958,0.035158891142664,0.0576923076923077,0.0576923076923077,0,0.0961538461538462,0.798076923076923
"Garam_Masala",18,2016-08-20,2016-10-02,44,0.409090909090909,0,0.444444444444444,0,0.666666666666667,0
"Grisimum",1,2016-08-20,2016-08-20,1,1,0,0,0,1,0
"JOHANSTEVEN",1,2016-08-20,2016-08-20,1,1,0,0,0,0,0
"Jeannie123",1,2016-08-20,2016-08-20,1,1,0,0,0,1,0
"KevinThomas",2,2016-08-20,2016-08-22,3,0.666666666666667,0,0,0,1,0
"LOLKEEP",2,2016-08-20,2016-10-09,51,0.0392156862745098,0,0,0,0,0
"Leblogger",20,2016-08-20,2018-11-16,819,0.0244200244200244,0.5,0.05,0,0.55,0
"Letif_Zeynalli",1,2016-08-20,2016-08-20,1,1,0,0,0,1,0
"MUFC77",2,2016-08-20,2016-08-21,2,1,0,0,0.5,0.5,0
"MrHunted",5,2016-08-20,2016-12-16,119,0.0420168067226891,0,1,0.4,0.6,0
"MrMobi",1,2016-08-20,2016-08-20,1,1,0,0,0,1,0
"RICKYXADREZ",286,2016-08-20,2020-10-13,1516,0.188654353562005,0.0734265734265734,0.384615384615385,0.013986013986014,0.132867132867133,0
"Roman_Solopeko",460,2016-08-20,2023-06-02,2478,0.185633575464084,0.423913043478261,0.00434782608695652,0,0.578260869565217,0
"SnowWhite0810",1,2016-08-20,2016-08-20,1,1,0,0,0,1,0
"Sonkaharcos",2,2016-08-20,2016-10-09,51,0.0392156862745098,0,0,0,0,0
"StarkIys",268,2016-08-20,2023-04-30,2445,0.10961145194274,0.123134328358209,0.757462686567164,0.0671641791044776,0.238805970149254,0.082089552238806
"TheShade",2,2016-08-20,2016-08-21,2,1,0,0,0,1,0
"Troxa83",2067,2016-08-20,2024-10-10,2974,0.69502353732347,0.0532172230285438,0.263667150459603,0.895500725689405,0.0445089501693275,0.203676826318336
"Tupolev_45",1,2016-08-20,2016-08-20,1,1,0,0,0,1,0
"Vahe1991",1,2016-08-20,2016-08-20,1,1,0,1,0,0,0
"arephuss3157",1,2016-08-20,2016-08-20,1,1,0,1,0,1,0
"azaboglu66",7,2016-08-20,2016-08-26,7,1,0,0,0,1,0
"carlsalvador",52,2016-08-20,2017-01-08,142,0.366197183098592,0,1,0,0,0
"deep0207",413,2016-08-20,2018-11-08,811,0.50924784217016,0,0.726392251815981,0.00484261501210654,0.263922518159806,0
"diego1500",370,2016-08-20,2018-09-30,772,0.479274611398964,0,0.937837837837838,0.5,0.237837837837838,0
"diller",1,2016-08-20,2016-08-20,1,1,0,0,0,0,0
"fmfenomeno",1527,2016-08-20,2024-10-10,2974,0.513449899125757,0.00130975769482646,0.037328094302554,0.975769482645711,0,0.00392927308447937
"focusingattheend",1,2016-08-20,2016-08-20,1,1,0,1,0,0,0
"hgdsgfc",1,2016-08-20,2016-08-20,1,1,0,0,0,1,0
"jefffinder",118,2016-08-20,2018-11-11,814,0.144963144963145,0.00847457627118644,0.983050847457627,0.152542372881356,0.00847457627118644,0
"kendama",1283,2016-08-20,2023-08-13,2550,0.503137254901961,0.0155884645362432,0.940763834762276,0.600935307872175,0.000779423226812159,0.00389711613406079
"marclu47",33,2016-08-20,2016-10-01,43,0.767441860465116,0,0.0606060606060606,0.0303030303030303,1,0
"medo_elmajek44",5,2016-08-20,2016-08-25,6,0.833333333333333,0,0.8,0.2,0.6,0
"npflight9",1,2016-08-20,2016-08-20,1,1,0,1,0,0,0
"oak1908",948,2016-08-20,2023-12-11,2670,0.355056179775281,0.00210970464135021,0.996835443037975,0.00421940928270042,0.00105485232067511,0.00105485232067511
"pl1",39,2016-08-20,2017-06-14,299,0.130434782608696,0,1,0,0.564102564102564,0
"snidarn",35,2016-08-20,2021-08-04,1811,0.0193263390392049,0.0285714285714286,0.971428571428571,0.0571428571428571,0,0
"travieso69",35,2016-08-20,2016-09-25,37,0.945945945945946,0,0.0571428571428571,0,1,0
"wahyumacho",172,2016-08-20,2024-04-22,2803,0.0613628255440599,0.0523255813953488,0.656976744186046,0.401162790697674,0.0581395348837209,0
"widefurious",1,2016-08-20,2016-08-20,1,1,0,1,0,0,0
"wingless",1,2016-08-20,2016-08-20,1,1,0,1,0,1,0
"yamskie",228,2016-08-20,2024-05-11,2822,0.0807937632884479,0.0614035087719298,0.916666666666667,0.0921052631578947,0.0043859649122807,0
"zizoooogahrhm",1,2016-08-20,2016-08-20,1,1,0,1,0,0,0
"AMAM97",1,2016-08-21,2016-08-21,1,1,0,0,0,1,0
"AMMAAMMA",1,2016-08-21,2016-08-21,1,1,0,0,0,1,0
"Ali_Ekrem5",61,2016-08-21,2019-08-10,1085,0.056221198156682,0,0.39344262295082,0,0.622950819672131,0.0163934426229508
"AlternateSaiyans",51,2016-08-21,2022-10-29,2261,0.0225563909774436,0.0784313725490196,0.588235294117647,0.470588235294118,0.333333333333333,0.137254901960784
"BadNew555",3,2016-08-21,2016-11-12,84,0.0357142857142857,0,0,0,1,0
"ComoOdioLosTramposos",1,2016-08-21,2016-08-21,1,1,0,0,0,1,0
"DTB3rdDim",424,2016-08-21,2024-09-27,2960,0.143243243243243,0.27122641509434,0.580188679245283,0.00707547169811321,0.00471698113207547,0.337264150943396
"Davuoi8",2,2016-08-21,2016-08-22,2,1,0,0,1,0,0
"Daxlen",3,2016-08-21,2016-08-27,7,0.428571428571429,0,0,0.333333333333333,1,0
