"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"Brute007",25,2018-07-12,2022-04-10,1369,0.0182615047479912,0.04,0.04,0,0.04,0.96
"CarrotMeat",3,2018-07-12,2018-09-29,80,0.0375,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"Cramsen",603,2018-07-12,2024-10-17,2290,0.263318777292576,0.0165837479270315,0.504145936981758,0.0132669983416252,0.0563847429519071,0.479270315091211
"DK1992",783,2018-07-12,2024-11-04,2308,0.339254766031196,0.0140485312899106,0.0204342273307791,0.942528735632184,0.0753512132822478,0.00383141762452107
"Davday",20,2018-07-12,2018-08-09,29,0.689655172413793,0.65,0.75,0,0.4,0
"Distopia",4,2018-07-12,2018-11-10,122,0.0327868852459016,0.75,0.5,0.25,0,0
"Emanuel_Salomon",1,2018-07-12,2018-07-12,1,1,0,1,0,0,0
"Engmustafedeeqsi",2,2018-07-12,2018-07-13,2,1,0,1,0,0,0
"Erickbr86",347,2018-07-12,2021-12-25,1263,0.274742676167854,0.0259365994236311,0.942363112391931,0.0432276657060519,0,0.0115273775216138
"FJER",4,2018-07-12,2019-07-09,363,0.0110192837465565,0.5,0.75,0.5,1,0
"Fylhtq8",2,2018-07-12,2019-04-12,275,0.00727272727272727,1,1,0,0,0
"Kevin_18",3,2018-07-12,2018-08-04,24,0.125,0,0,0.333333333333333,0.666666666666667,0
"Leonchch",1,2018-07-12,2018-07-12,1,1,0,1,0,0,0
"LosVampos",67,2018-07-12,2020-10-15,827,0.0810157194679565,0.134328358208955,0.492537313432836,0.223880597014925,0,0
"Maksim_Zelenko",132,2018-07-12,2024-09-13,2256,0.0585106382978723,0.257575757575758,0.166666666666667,0.0681818181818182,0.0909090909090909,0.765151515151515
"Matjoman",7,2018-07-12,2019-04-16,279,0.025089605734767,0.428571428571429,0.714285714285714,0.428571428571429,0,0
"MrKahraman",26,2018-07-12,2024-10-31,2304,0.0112847222222222,0.0384615384615385,1,0,0,0.115384615384615
"PedroSM",473,2018-07-12,2020-09-20,802,0.589775561097257,0.27906976744186,0.820295983086681,0.365750528541226,0.0465116279069767,0.00634249471458774
"Preview",158,2018-07-12,2024-11-03,2307,0.0684872128305158,0,0.0253164556962025,0,0,0.974683544303797
"Psyche_delic",2,2018-07-12,2018-07-14,3,0.666666666666667,0,0,1,0,0
"Rev79",120,2018-07-12,2020-06-26,716,0.167597765363128,0,0.991666666666667,0.075,0.00833333333333333,0.00833333333333333
"Rman23",3,2018-07-12,2018-07-15,4,0.75,0,0,0,1,0
"Seanpark",246,2018-07-12,2023-10-15,1922,0.127991675338189,0.979674796747967,0.0731707317073171,0.016260162601626,0.024390243902439,0.00813008130081301
"Sez_er",3,2018-07-12,2018-07-20,9,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,0
"Shakaa69",13,2018-07-12,2019-01-17,190,0.068421052631579,0.461538461538462,0.769230769230769,0,0,0
"SoFunny",402,2018-07-12,2024-03-24,2083,0.192990878540566,0.0522388059701493,0.417910447761194,0.855721393034826,0,0.00746268656716418
"Speedster000",163,2018-07-12,2023-04-22,1746,0.0933562428407789,0.0122699386503067,0.202453987730061,0.871165644171779,0.00613496932515337,0.00613496932515337
"StornHastings",294,2018-07-12,2024-09-09,2252,0.130550621669627,0.0884353741496599,0.727891156462585,0.00340136054421769,0.217687074829932,0.19047619047619
"Turmdame",180,2018-07-12,2020-03-13,611,0.294599018003273,0.0888888888888889,0.788888888888889,0.372222222222222,0,0
"anastasiii",1,2018-07-12,2018-07-12,1,1,0,0,0,1,0
"barham",3,2018-07-12,2018-07-17,6,0.5,0.666666666666667,0.333333333333333,0,0,0
"boboiglaxy",4,2018-07-12,2018-07-17,6,0.666666666666667,0.25,0.25,1,0,0
"drowsygoat",74,2018-07-12,2022-02-25,1325,0.0558490566037736,0.027027027027027,0.364864864864865,0.972972972972973,0,0
"eSparrie",1,2018-07-12,2018-07-12,1,1,0,1,0,0,0
"fcsm_1922",6,2018-07-12,2018-08-13,33,0.181818181818182,0,0.666666666666667,0.333333333333333,0,0
"freefry11",43,2018-07-12,2021-05-04,1028,0.0418287937743191,0.0232558139534884,0.883720930232558,0.186046511627907,0,0.0232558139534884
"garrettvz",1,2018-07-12,2018-07-12,1,1,0,0,1,0,0
"higun",5,2018-07-12,2018-07-25,14,0.357142857142857,0,0.8,0,0.2,0
"honinboshusai",1,2018-07-12,2018-07-12,1,1,0,1,0,0,0
"jj_perez13",47,2018-07-12,2019-08-07,392,0.119897959183673,0.148936170212766,0.914893617021277,0,0.0425531914893617,0.0212765957446809
"jojoloteto",1,2018-07-12,2018-07-12,1,1,0,0,1,0,0
"kamilly01",2,2018-07-12,2018-07-13,2,1,0.5,1,1,0.5,0
"kasparov50",10,2018-07-12,2019-07-06,360,0.0277777777777778,0,0.8,0.4,0,0
"lordpost",1,2018-07-12,2018-07-12,1,1,0,0,1,1,0
"marcusl",964,2018-07-12,2024-10-31,2304,0.418402777777778,0.152489626556017,0.930497925311203,0.00103734439834025,0.0020746887966805,0.045643153526971
"martink117",282,2018-07-12,2022-01-28,1297,0.217424826522745,0,0.453900709219858,0.0567375886524823,0,0.546099290780142
"matinmosavi59",9,2018-07-12,2018-08-21,41,0.219512195121951,0.555555555555556,0,0.333333333333333,0.444444444444444,0
"meme13",60,2018-07-12,2019-07-02,356,0.168539325842697,0.333333333333333,0.783333333333333,0.05,0,0.1
"normal23",9,2018-07-12,2018-11-10,122,0.0737704918032787,0,1,0,0,0
"sac_it_all",9,2018-07-12,2018-07-22,11,0.818181818181818,0,1,0,0,0
"sefpl",805,2018-07-12,2024-11-03,2307,0.348938014737755,0.222360248447205,0.714285714285714,0.537888198757764,0.00869565217391304,0.222360248447205
"sidparker",28,2018-07-12,2018-08-13,33,0.848484848484849,1,0,0,0,0
"stephen9",142,2018-07-12,2024-10-28,2301,0.0617122990004346,0.0774647887323944,0.528169014084507,0.0845070422535211,0.0140845070422535,0.549295774647887
"vinodtengale66",8,2018-07-12,2018-07-19,8,1,0,1,0,0,0
"xEmperorx",4,2018-07-12,2018-07-25,14,0.285714285714286,0,0,1,0,0
"yanliz",26,2018-07-12,2018-08-06,26,1,0.115384615384615,0.307692307692308,0,0,0
"Amirrrrrrrr",4,2018-07-13,2018-12-03,144,0.0277777777777778,0,0,0,1,0
"Besiktasli93",1,2018-07-13,2018-07-13,1,1,0,0,1,0,0
"ChessCloCK2022",5,2018-07-13,2018-07-17,5,1,0.2,1,0.4,0,0
"Ey00",296,2018-07-13,2020-01-08,545,0.543119266055046,0.432432432432432,0.804054054054054,0.327702702702703,0.0777027027027027,0.00337837837837838
"GianFrancoDB",103,2018-07-13,2020-05-06,664,0.155120481927711,0.0485436893203883,0.621359223300971,0.0485436893203883,0.00970873786407767,0.485436893203884
"GomosexFM",1,2018-07-13,2018-07-13,1,1,0,0,1,0,0
"Harshrai142",31,2018-07-13,2019-05-14,306,0.101307189542484,0.032258064516129,0.935483870967742,0.129032258064516,0.032258064516129,0
"Intradasting",1368,2018-07-13,2024-11-03,2306,0.593235039028621,0.348684210526316,0.636695906432749,0.010233918128655,0.00584795321637427,0.189327485380117
"Kageshir0",5,2018-07-13,2024-10-18,2290,0.00218340611353712,0.6,0.4,0,0.2,0.6
"LEECAL",4,2018-07-13,2018-07-29,17,0.235294117647059,1,0,0,0,0
"Letran_Aljon",2,2018-07-13,2018-07-17,5,0.4,0,1,0,0,0
"MAN_sever",2031,2018-07-13,2024-11-04,2307,0.88036410923277,0.460856720827179,0.546528803545052,0.000492368291482029,0.00147710487444609,0.00196947316592811
"Mrmntr",1,2018-07-13,2018-07-13,1,1,0,0,0,1,0
"Premjit1",2,2018-07-13,2018-07-14,2,1,0,1,1,0,0
"QTrofl",2,2018-07-13,2018-07-17,5,0.4,0,0,0,1,0
"Samet85",1,2018-07-13,2018-07-13,1,1,0,0,0,0,0
"SebastianAI",1,2018-07-13,2018-07-13,1,1,0,0,1,0,0
"Sozee",1,2018-07-13,2018-07-13,1,1,1,0,0,0,0
"Surv0828",196,2018-07-13,2024-09-17,2259,0.0867640548915449,0.0561224489795918,0.933673469387755,0.122448979591837,0.0204081632653061,0.102040816326531
"U424",1698,2018-07-13,2024-11-03,2306,0.736339982653946,0.217903415783274,0.785630153121319,0.000588928150765607,0,0.0600706713780919
"Zhuzha77",3,2018-07-13,2018-07-15,3,1,0,0,0,1,0
"Zlover",502,2018-07-13,2024-10-26,2298,0.218450826805918,0,0.942231075697211,0,0,0.181274900398406
"blueneuronDOTnet",3,2018-07-13,2018-07-20,8,0.375,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0
"bojanmnekalezicnk",1,2018-07-13,2018-07-13,1,1,0,1,0,0,0
"corbin_S",122,2018-07-13,2022-04-02,1360,0.0897058823529412,0.229508196721311,0.360655737704918,0.442622950819672,0.0737704918032787,0.270491803278689
"diegoromerog22",79,2018-07-13,2020-04-30,658,0.120060790273556,0,0.278481012658228,0.784810126582278,0,0
"dutchzijl",2,2018-07-13,2018-07-16,4,0.5,1,0,0,0,0
"evoluza",1,2018-07-13,2018-07-13,1,1,1,0,0,0,0
"gerard78",298,2018-07-13,2024-06-11,2161,0.137899120777418,0.533557046979866,0.0570469798657718,0.0100671140939597,0.154362416107383,0.456375838926175
"gogogeo",2,2018-07-13,2018-07-14,2,1,0,0,0,1,0
"hasanvural77",3,2018-07-13,2021-04-18,1011,0.0029673590504451,0,1,0,0,0
"karu_u",3,2018-07-13,2018-07-25,13,0.230769230769231,0.333333333333333,0.333333333333333,0.666666666666667,0,0
"kennedypivnick",3,2018-07-13,2023-04-10,1733,0.00173110213502597,0.333333333333333,0.333333333333333,0,0,0
"marklonghurst",757,2018-07-13,2024-11-01,2304,0.328559027777778,0.247027741083223,0.587846763540291,0.221928665785997,0.0819022457067371,0.309114927344782
"merhababenaegs",1,2018-07-13,2018-07-13,1,1,0,0,1,0,0
"olgi",917,2018-07-13,2022-07-12,1461,0.627652292950034,0.0381679389312977,0.044711014176663,0,0.0316248636859324,0.95856052344602
"pavuzu",17,2018-07-13,2018-07-30,18,0.944444444444444,0,1,0.117647058823529,0,0
"pemichipe",1016,2018-07-13,2023-11-12,1949,0.521292970754233,0.0423228346456693,0.940944881889764,0.336614173228346,0.00295275590551181,0.0265748031496063
"phatster",83,2018-07-13,2024-10-16,2288,0.0362762237762238,0.0963855421686747,0.0963855421686747,0.0120481927710843,0,0.867469879518072
"pk56",4,2018-07-13,2021-12-25,1262,0.00316957210776545,0,0.25,0.25,0,0.75
"popsamskriti",12,2018-07-13,2022-10-02,1543,0.00777705767984446,0.5,0.0833333333333333,0,0,0.416666666666667
"pritammukherjee26",145,2018-07-13,2024-08-07,2218,0.0653742110009017,0.144827586206897,0.806896551724138,0.0413793103448276,0.00689655172413793,0.0689655172413793
"sagadbato",1013,2018-07-13,2023-09-24,1900,0.533157894736842,0.20533070088845,0.882527147087858,0.00888450148075025,0.00592300098716683,0
"thamasterofchess",2,2018-07-13,2018-09-02,52,0.0384615384615385,0,0,0,0,0
"tprice_7",140,2018-07-13,2021-06-18,1072,0.130597014925373,0.464285714285714,0.271428571428571,0.307142857142857,0,0.264285714285714
"ulzana",1,2018-07-13,2018-07-13,1,1,0,0,0,1,0
"unilac",1446,2018-07-13,2024-11-02,2305,0.627331887201735,0.00276625172890733,0.99792531120332,0.0497925311203319,0,0.012448132780083
"vyshka",222,2018-07-13,2022-10-26,1567,0.14167198468411,0,0.0045045045045045,0,0,0.923423423423423
"AAN33",1029,2018-07-14,2024-11-04,2306,0.446227233304423,0,0.817298347910593,0.234207968901846,0.000971817298347911,0
"Ahmedmam",21,2018-07-14,2018-08-11,29,0.724137931034483,0.904761904761905,0.19047619047619,0.0476190476190476,0.333333333333333,0
"AlroxVzla",2,2018-07-14,2018-07-15,2,1,0.5,0,0.5,0,0
"Aritzhess",79,2018-07-14,2024-08-21,2231,0.0354101299865531,0.329113924050633,0.278481012658228,0.0126582278481013,0,0.506329113924051
"Asdark21",27,2018-07-14,2021-05-26,1048,0.025763358778626,0.518518518518518,0.0740740740740741,0.0740740740740741,0.296296296296296,0.0740740740740741
"BMX_X4_PRO",1,2018-07-14,2018-07-14,1,1,0,1,0,0,0
"Br1ckmans",9,2018-07-14,2023-02-19,1682,0.00535077288941736,0,0,0,0,0.888888888888889
"Damn420",104,2018-07-14,2021-12-01,1237,0.0840743734842361,0.682692307692308,0.596153846153846,0.25,0.211538461538462,0
"Ironclaw4",6,2018-07-14,2018-12-12,152,0.0394736842105263,0,1,0,0,0
"Iwanschuvik",206,2018-07-14,2024-08-22,2232,0.0922939068100358,0,0.888349514563107,0.150485436893204,0,0.00970873786407767
"Jlav",1948,2018-07-14,2024-11-04,2306,0.844752818733738,0.262320328542094,0.643223819301848,0.470739219712526,0.00256673511293634,0.239733059548255
"JohnSigne",116,2018-07-14,2020-07-14,732,0.158469945355191,0,0.818965517241379,0.370689655172414,0,0
"JoshuaCuadro226",5,2018-07-14,2021-05-30,1052,0.00475285171102662,0,0.4,0.8,0,0
"Kalem_Chess",4,2018-07-14,2018-08-21,39,0.102564102564103,0,1,0.5,0,0
"KwlosMeMoustaki",7,2018-07-14,2019-09-04,418,0.0167464114832536,0.571428571428571,0.285714285714286,0.428571428571429,0,0
"Ljaziel23",2,2018-07-14,2018-07-15,2,1,0,1,0.5,0,0
"Man_1986",1,2018-07-14,2018-07-14,1,1,0,1,0,0,0
"OnurHan99",1,2018-07-14,2018-07-14,1,1,1,0,0,0,0
"QcPirate",1,2018-07-14,2018-07-14,1,1,0,1,1,0,0
"ROSSBOSS1",59,2018-07-14,2021-03-11,972,0.0606995884773663,0,0.508474576271186,0.76271186440678,0.169491525423729,0
"Rochette",979,2018-07-14,2024-04-05,2093,0.467749641662685,0.575076608784474,0.555669050051072,0,0.355464759959142,0
"Turuk27",6,2018-07-14,2018-07-19,6,1,0,0.333333333333333,1,0,0
"alexDimi",103,2018-07-14,2019-03-21,251,0.410358565737052,0.0776699029126214,0.932038834951456,0.16504854368932,0.213592233009709,0
"ankit93100",306,2018-07-14,2023-08-27,1871,0.163548904329236,0.107843137254902,0.169934640522876,0.117647058823529,0.754901960784314,0
"auffenpuffer2",43,2018-07-14,2018-09-28,77,0.558441558441558,0.976744186046512,0.0930232558139535,0,0,0
"diofanto1925",26,2018-07-14,2019-02-02,204,0.127450980392157,0.230769230769231,0.769230769230769,0.0769230769230769,0,0
"fedorredwings",388,2018-07-14,2023-03-04,1695,0.228908554572271,0.31701030927835,0.716494845360825,0.095360824742268,0.038659793814433,0.0489690721649485
"frontal_cortex",57,2018-07-14,2019-09-01,415,0.137349397590361,0.298245614035088,0.56140350877193,0.0526315789473684,0.333333333333333,0
"heltonor",3,2018-07-14,2018-07-17,4,0.75,1,0,0,0,0
"lemminkyaynen",3,2018-07-14,2018-07-20,7,0.428571428571429,0,1,0,0.333333333333333,0
"mikewhitekl",29,2018-07-14,2020-07-18,736,0.0394021739130435,0,0.413793103448276,0.0689655172413793,0.758620689655172,0
"minhiture",7,2018-07-14,2019-01-05,176,0.0397727272727273,0.285714285714286,0,0,0.857142857142857,0
"mrohCentaur",18,2018-07-14,2019-11-10,485,0.0371134020618557,0.555555555555556,0,0,0.444444444444444,0
"naman59684",1,2018-07-14,2018-07-14,1,1,0,1,1,0,0
"niravgenius3",2,2018-07-14,2018-08-28,46,0.0434782608695652,1,0,0,0,0
"nwm022",1,2018-07-14,2018-07-14,1,1,0,1,0,0,0
"polar_bear2",1519,2018-07-14,2024-11-04,2306,0.658716392020815,0.0599078341013825,0.959183673469388,0.0658327847267939,0,0.106649111257406
"polo3m872",21,2018-07-14,2019-05-04,295,0.0711864406779661,0.80952380952381,0.0952380952380952,0,0.238095238095238,0
"qwermy",295,2018-07-14,2021-12-09,1245,0.236947791164659,0.0271186440677966,0.0508474576271186,0,0.166101694915254,0.898305084745763
"rapidh",206,2018-07-14,2023-10-11,1916,0.107515657620042,0.131067961165049,0.631067961165049,0.0145631067961165,0.00970873786407767,0.305825242718447
"rezajavaheri",3,2018-07-14,2018-10-22,101,0.0297029702970297,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"russia888",16,2018-07-14,2018-08-06,24,0.666666666666667,0,0.9375,0.4375,0,0
"sekeneitor",167,2018-07-14,2024-02-01,2029,0.0823065549531789,0.167664670658683,0.874251497005988,0.0119760479041916,0,0.029940119760479
"smerch7",566,2018-07-14,2020-04-11,638,0.887147335423197,0.104240282685512,0.985865724381625,0.00353356890459364,0,0
"tbob7777",162,2018-07-14,2024-09-17,2258,0.0717449069973428,0.0987654320987654,0.308641975308642,0.253086419753086,0.0987654320987654,0.574074074074074
"toghs",1059,2018-07-14,2024-11-02,2304,0.459635416666667,0.500472143531634,0.166194523135033,0.370160528800755,0,0.0132200188857413
"trygveb",315,2018-07-14,2024-11-03,2305,0.136659436008677,0.358730158730159,0.758730158730159,0.136507936507936,0,0.40952380952381
"vanpataro",1,2018-07-14,2018-07-14,1,1,0,1,0,0,0
"vash2018",70,2018-07-14,2018-10-31,110,0.636363636363636,0.0285714285714286,0.985714285714286,0,0,0
"wafi12",2,2018-07-14,2018-07-16,3,0.666666666666667,0,0.5,0.5,0.5,0
"yurypaulau",1,2018-07-14,2018-07-14,1,1,0,0,0,1,0
"ziadarnaout",1880,2018-07-14,2024-11-04,2306,0.815264527320035,0.184574468085106,0.965957446808511,0.127659574468085,0.0393617021276596,0.0707446808510638
"Aginaharijar",129,2018-07-15,2024-08-14,2223,0.058029689608637,0.0232558139534884,0,0.00775193798449612,0.0387596899224806,0.108527131782946
"Artistry",56,2018-07-15,2024-06-26,2174,0.0257589696412144,0.517857142857143,0.107142857142857,0.25,0.0535714285714286,0.517857142857143
"DIEGOTCP",948,2018-07-15,2024-11-03,2304,0.411458333333333,0.0348101265822785,0.994725738396624,0.0105485232067511,0,0.00105485232067511
"Dgarrido",281,2018-07-15,2024-01-02,1998,0.140640640640641,0.0747330960854092,0.96085409252669,0.0320284697508897,0,0.0569395017793594
"EljoOo",965,2018-07-15,2023-03-24,1714,0.563010501750292,0.511917098445596,0.418652849740933,0.00207253886010363,0.0808290155440415,0
"GGNoR",4,2018-07-15,2018-08-24,41,0.0975609756097561,0.5,0.75,0,0,0
"Hahajaja",1,2018-07-15,2018-07-15,1,1,0,0,1,0,0
"Joeieie",1,2018-07-15,2018-07-15,1,1,1,0,0,1,0
"JorgeRaziel",1,2018-07-15,2018-07-15,1,1,0,1,0,0,0
"JuanCarlos1517",190,2018-07-15,2021-11-19,1224,0.155228758169935,0.863157894736842,0.0210526315789474,0.0157894736842105,0.0315789473684211,0.00526315789473684
"Luuk322",71,2018-07-15,2022-11-09,1579,0.0449651678277391,0.830985915492958,0.197183098591549,0,0,0.0704225352112676
"MC_Gajah_Oleng",39,2018-07-15,2020-08-14,762,0.0511811023622047,0,0.435897435897436,0.794871794871795,0,0
"Paladin3",2,2018-07-15,2020-01-31,566,0.00353356890459364,1,0,0,0,0
"RazielO",1226,2018-07-15,2024-11-03,2304,0.532118055555556,0.0717781402936378,0.84257748776509,0.402120717781403,0.0236541598694943,0.0481239804241436
"Sugiton",15,2018-07-15,2018-08-14,31,0.483870967741935,0.933333333333333,0.266666666666667,0.0666666666666667,0,0
"Tangboo",1733,2018-07-15,2024-10-31,2301,0.753150803998262,1,0.00288517022504328,0.00173110213502597,0.00346220427005193,0
"Yazuna",6,2018-07-15,2018-08-31,48,0.125,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0
"ZU1217",78,2018-07-15,2024-07-20,2198,0.0354868061874431,0.435897435897436,0.141025641025641,0.0641025641025641,0.67948717948718,0.0128205128205128
"Zeynarsu",670,2018-07-15,2021-01-17,918,0.729847494553377,0.0238805970149254,0.538805970149254,0.795522388059702,0.026865671641791,0.00298507462686567
"alessio_magnus",17,2018-07-15,2018-11-14,123,0.138211382113821,0.0588235294117647,0.588235294117647,0.588235294117647,0,0
"artsano",94,2018-07-15,2018-11-19,128,0.734375,0.117021276595745,0.914893617021277,0.0212765957446809,0,0
"bayjan",34,2018-07-15,2018-08-20,37,0.918918918918919,0.647058823529412,0.588235294117647,0.323529411764706,0.676470588235294,0
"coachmills",12,2018-07-15,2021-06-27,1079,0.0111214087117702,0,0.25,0.916666666666667,0,0
"dojui",1,2018-07-15,2018-07-15,1,1,0,0,1,0,0
"eli_thegreat",9,2018-07-15,2019-01-30,200,0.045,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"elmanaflayjmorf",816,2018-07-15,2024-11-03,2304,0.354166666666667,0.192401960784314,0.818627450980392,0,0.0551470588235294,0.017156862745098
"ete1361",167,2018-07-15,2022-10-02,1541,0.108371187540558,0,0.982035928143713,0.227544910179641,0,0.00598802395209581
"fernansp",1850,2018-07-15,2024-11-04,2305,0.802603036876356,0.222162162162162,0.782162162162162,0.0135135135135135,0.000540540540540541,0
"gerfer",1,2018-07-15,2018-07-15,1,1,0,0,1,0,0
"lary_13",271,2018-07-15,2020-01-16,551,0.491833030852995,0.0959409594095941,0.0516605166051661,0.014760147601476,0.985239852398524,0
"macdaddo",37,2018-07-15,2019-04-25,285,0.129824561403509,1,0,0,0,0
"niravgenius011",1,2018-07-15,2018-07-15,1,1,1,0,0,0,0
"oboenacho",188,2018-07-15,2023-07-21,1833,0.102564102564103,0.0691489361702128,0.101063829787234,0,0.0265957446808511,0.835106382978723
"pepper0n1",34,2018-07-15,2019-04-02,262,0.129770992366412,0.588235294117647,0.117647058823529,0,0.558823529411765,0
"pranaymundhra",10,2018-07-15,2018-09-03,51,0.196078431372549,0.5,0.5,0.1,0,0
"pretendcarlsen",8,2018-07-15,2022-01-26,1292,0.00619195046439629,0.25,0.375,0.375,0.625,0
"samvuh424",21,2018-07-15,2018-08-04,21,1,1,0.142857142857143,0,0.0952380952380952,0
"samyakd",24,2018-07-15,2020-03-24,619,0.0387722132471729,0.125,0.833333333333333,0,0,0.458333333333333
"seahhh",340,2018-07-15,2024-08-14,2223,0.152946468735942,0.102941176470588,0.905882352941176,0.0117647058823529,0.00588235294117647,0
"skumbumuk",275,2018-07-15,2024-09-19,2259,0.121735281097831,0.774545454545455,0.345454545454545,0,0,0
"smn97",116,2018-07-15,2024-10-28,2298,0.0504786771105309,0.46551724137931,0.413793103448276,0.327586206896552,0.0172413793103448,0.146551724137931
"soumasatpati",500,2018-07-15,2021-08-23,1136,0.440140845070423,0.062,0.944,0,0,0
"stefbon",3,2018-07-15,2018-07-19,5,0.6,0,0,0,0,0
"stephanyboras",151,2018-07-15,2024-10-25,2295,0.0657952069716776,0.0397350993377483,0.0596026490066225,0.0132450331125828,0.0397350993377483,0.927152317880795
"sviniata",429,2018-07-15,2020-01-28,563,0.761989342806394,0.988344988344988,0.130536130536131,0,0.0116550116550117,0
"tepaseoperkin",22,2018-07-15,2022-08-06,1484,0.0148247978436658,0,0.454545454545455,0,0.0909090909090909,0.590909090909091
"wendyavilaay",1,2018-07-15,2018-07-15,1,1,0,0,1,0,0
"xaxafelipex",1,2018-07-15,2018-07-15,1,1,0,1,0,0,0
"yorhus",1343,2018-07-15,2024-05-28,2145,0.626107226107226,0.986597170513775,0.00223380491437081,0,0.00446760982874162,0.160089352196575
"zutgif",1,2018-07-15,2018-07-15,1,1,0,0,1,0,0
"ABAKIRCI",115,2018-07-16,2020-01-10,544,0.211397058823529,0.756521739130435,0.791304347826087,0.00869565217391304,0.0173913043478261,0.00869565217391304
"Abdulrahman_55",26,2018-07-16,2019-08-18,399,0.0651629072681704,0.115384615384615,0.730769230769231,0.0384615384615385,0,0.230769230769231
"Alekszxz37",26,2018-07-16,2018-11-25,133,0.195488721804511,0.0769230769230769,1,0,0,0
"BigDogEnergy",3,2018-07-16,2018-10-24,101,0.0297029702970297,0,1,0.333333333333333,0,0
"ChiaraB",5,2018-07-16,2018-12-30,168,0.0297619047619048,0.2,0.2,0.2,0,0
"CoffeeBreak3",1,2018-07-16,2018-07-16,1,1,1,0,0,0,0
"JeanMV",2,2018-07-16,2023-02-24,1685,0.00118694362017804,0.5,0.5,0.5,0,0
"Juanmaradona",4,2018-07-16,2020-06-16,702,0.0056980056980057,0,0.25,0,0.25,0.5
"KINGOFTHUNDER",14,2018-07-16,2018-07-29,14,1,0,0,1,0,0
"Malachin",28,2018-07-16,2024-04-04,2090,0.0133971291866029,0,0,0.0357142857142857,0.0714285714285714,0.892857142857143
"Nathanaelaffar",1,2018-07-16,2018-07-16,1,1,1,0,0,0,0
"Petreee",317,2018-07-16,2024-11-03,2303,0.137646547980894,0.0977917981072555,0.753943217665615,0.258675078864353,0.0220820189274448,0.0441640378548896
"PolinaNil",1,2018-07-16,2018-07-16,1,1,0,1,1,0,0
"PumpkinOverlord",32,2018-07-16,2018-12-31,169,0.189349112426035,0.125,0.03125,0.03125,0.34375,0
"RaceToOblivion",180,2018-07-16,2021-03-28,987,0.182370820668693,0,1,0,0,0
"Rainzch",4,2018-07-16,2018-10-02,79,0.0506329113924051,0,0.25,0.25,0.75,0
"SaadEjaz",430,2018-07-16,2023-09-29,1902,0.226077812828601,0.0976744186046512,0.893023255813953,0.00697674418604651,0.00232558139534884,0.0744186046511628
"SamSilver",1,2018-07-16,2018-07-16,1,1,1,0,0,0,0
"UngradableMystery",280,2018-07-16,2023-04-01,1721,0.162696106914585,0.910714285714286,0,0,0.192857142857143,0.00357142857142857
"VioletaL1",1,2018-07-16,2018-07-16,1,1,1,0,1,0,0
"Yotobot",111,2018-07-16,2024-09-12,2251,0.0493114171479343,0.018018018018018,0.54954954954955,0.144144144144144,0,0.720720720720721
"alikur32",3,2018-07-16,2018-08-04,20,0.15,0,1,0,0,0
"ayberk28",1676,2018-07-16,2024-11-02,2302,0.728062554300608,0.0429594272076372,0.803102625298329,0.523866348448687,0.00178997613365155,0.0113365155131265
"betul1231",4,2018-07-16,2018-07-26,11,0.363636363636364,0,1,0.25,0,0
"clambake_jackson",2,2018-07-16,2018-07-28,13,0.153846153846154,0,1,0,0,0
"dakshranjan",133,2018-07-16,2022-04-11,1366,0.0973645680819912,0.503759398496241,0.135338345864662,0.120300751879699,0.443609022556391,0.308270676691729
"depsie10",1,2018-07-16,2018-07-16,1,1,0,1,0,0,0
"erik_11",1626,2018-07-16,2024-11-03,2303,0.706035605731654,0.000615006150061501,0.713407134071341,0.387453874538745,0.014760147601476,0.0676506765067651
"fardi",16,2018-07-16,2019-01-23,192,0.0833333333333333,0.5625,0,0.0625,0.625,0
"kaansayarr",22,2018-07-16,2022-07-30,1476,0.0149051490514905,0.0454545454545455,1,0,0.0909090909090909,0
"kisdrew",77,2018-07-16,2018-12-13,151,0.509933774834437,0.935064935064935,0,0,0.155844155844156,0
"konnodioda",1,2018-07-16,2018-07-16,1,1,1,1,1,0,0
"lucachess1",2,2018-07-16,2018-07-17,2,1,0.5,0.5,0,0,0
"magicwood",8,2018-07-16,2018-08-30,46,0.173913043478261,0.125,0.125,0.375,0.5,0
"mhmthnd03",240,2018-07-16,2019-07-16,366,0.655737704918033,0.558333333333333,0.466666666666667,0.104166666666667,0.0125,0
"rcapinpin",369,2018-07-16,2024-10-18,2287,0.161346742457368,0,0.0894308943089431,0.94579945799458,0,0.002710027100271
"ridouan36",168,2018-07-16,2024-07-31,2208,0.0760869565217391,0.238095238095238,0.761904761904762,0,0,0.00595238095238095
"votrup",191,2018-07-16,2021-06-05,1056,0.180871212121212,0.00523560209424084,0.984293193717278,0.0575916230366492,0,0.00523560209424084
"yalinhabib",1,2018-07-16,2018-07-16,1,1,1,0,1,0,0
"yussri",1092,2018-07-16,2023-12-27,1991,0.548468106479156,0.159340659340659,0.618131868131868,0.0595238095238095,0.0192307692307692,0.467032967032967
