"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"alejotux",21,2016-07-16,2021-06-18,1799,0.0116731517509728,0.428571428571429,0.238095238095238,0.0952380952380952,0.238095238095238,0.142857142857143
"alex2iu",2,2016-07-16,2016-09-23,70,0.0285714285714286,0,0.5,0,0.5,0
"andrei123",3,2016-07-16,2016-08-10,26,0.115384615384615,0,0,0,1,0
"arkok",1288,2016-07-16,2023-01-02,2362,0.545300592718036,0.129658385093168,0.289596273291925,0.492236024844721,0.225931677018634,0.0015527950310559
"arnix",1,2016-07-16,2016-07-16,1,1,0,1,0,1,0
"biozerty35",1,2016-07-16,2016-07-16,1,1,0,1,0,0,0
"cavaldonato",20,2016-07-16,2016-08-23,39,0.512820512820513,0,0,0,1,0
"cavallinogoloso",208,2016-07-16,2022-01-10,2005,0.103740648379052,0.105769230769231,0.783653846153846,0.0288461538461538,0.0817307692307692,0.0432692307692308
"fab62",1,2016-07-16,2016-07-16,1,1,0,1,0,0,0
"grazia",82,2016-07-16,2018-02-22,587,0.1396933560477,0.024390243902439,0.0365853658536585,0,0.975609756097561,0
"hugh1830",14,2016-07-16,2017-02-11,211,0.0663507109004739,0,0,0,1,0
"iliopotis",153,2016-07-16,2023-08-26,2598,0.058891454965358,0,0.92156862745098,0,0.0457516339869281,0.0588235294117647
"kucingkecil",1,2016-07-16,2016-07-16,1,1,0,0,0,1,0
"larshallgren",6,2016-07-16,2016-12-05,143,0.041958041958042,0,0,0,1,0
"leonal",1,2016-07-16,2016-07-16,1,1,0,1,1,1,0
"modulofree",2029,2016-07-16,2024-10-09,3008,0.674534574468085,0.0113356333169049,0.369640216855594,0.739280433711188,0.00640709709216363,0.0177427304090685
"mtm123",1,2016-07-16,2016-07-16,1,1,0,0,0,1,0
"noshortcuts",77,2016-07-16,2023-03-03,2422,0.0317919075144509,0.025974025974026,0.038961038961039,0,0.233766233766234,0.844155844155844
"piratadeltablero",1105,2016-07-16,2023-11-11,2675,0.413084112149533,0.154751131221719,0.495927601809955,0.312217194570136,0.285972850678733,0.0289592760180995
"polopo",1,2016-07-16,2016-07-16,1,1,0,0,0,1,0
"protocolocon",151,2016-07-16,2022-09-09,2247,0.0672007120605252,0.0529801324503311,0.43046357615894,0.0264900662251656,0.589403973509934,0.0132450331125828
"saminko1001",8,2016-07-16,2016-08-27,43,0.186046511627907,0,0.25,0.125,0.75,0
"sasan24",1,2016-07-16,2016-07-16,1,1,0,0,0,1,0
"sasommers",4,2016-07-16,2016-11-18,126,0.0317460317460317,0,0.75,0.25,0.5,0
"stu89",1,2016-07-16,2016-07-16,1,1,0,1,0,1,0
"tajinder23",6,2016-07-16,2022-06-12,2158,0.00278035217794254,0,0.666666666666667,0.166666666666667,0,0
"teikoku",59,2016-07-16,2016-09-15,62,0.951612903225806,0,1,0,0,0
"truffluck",317,2016-07-16,2018-12-17,885,0.35819209039548,0.00946372239747634,0.883280757097792,0.157728706624606,0.141955835962145,0
"ugamlk",3,2016-07-16,2016-07-20,5,0.6,0,0.666666666666667,0.666666666666667,1,0
"Akshay108",825,2016-07-17,2024-10-10,3008,0.274268617021277,0.0339393939393939,0.387878787878788,0.0424242424242424,0,0.761212121212121
"Aktai",8,2016-07-17,2016-08-27,42,0.19047619047619,0,0.25,0.125,0.875,0
"Alvarin",296,2016-07-17,2018-05-18,671,0.441132637853949,0.192567567567568,0.158783783783784,0.0844594594594595,0.743243243243243,0
"ArAnS",19,2016-07-17,2017-08-02,382,0.049738219895288,0,0.684210526315789,0.0526315789473684,0.526315789473684,0
"Arjuna196",863,2016-07-17,2024-07-03,2909,0.296665520797525,0.289687137891078,0.383545770567787,0.388180764774044,0.0405561993047509,0.230590961761298
"AysAys",1,2016-07-17,2016-07-17,1,1,0,1,0,0,0
"Blue1942",5,2016-07-17,2017-07-17,366,0.0136612021857923,0,0.2,0.2,0.4,0
"CHARLYKASPAROV",2,2016-07-17,2016-07-24,8,0.25,0,0,0,1,0
"CheddarTime",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"ChessLumin",5,2016-07-17,2016-09-08,54,0.0925925925925926,0,0,0,1,0
"Danielslayer",63,2016-07-17,2018-09-30,806,0.0781637717121588,0,0.0634920634920635,0.174603174603175,0.0158730158730159,0
"DrDrSheldonCooper",2,2016-07-17,2016-07-18,2,1,0,1,0,0,0
"GMCAPILANOBRIGE",2,2016-07-17,2016-07-18,2,1,0,1,0,0.5,0
"Gumaksus",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"IbrahimSoussi_7005",5,2016-07-17,2016-08-04,19,0.263157894736842,0,0.4,1,0.6,0
"Josercd168",46,2016-07-17,2020-07-22,1467,0.0313565098841172,0,0.956521739130435,0.0434782608695652,0,0
"Karrzun",22,2016-07-17,2020-06-22,1437,0.0153096729297147,0,0.681818181818182,0.0909090909090909,0.409090909090909,0.272727272727273
"Leka26",1257,2016-07-17,2024-10-01,2999,0.419139713237746,0.0127287191726333,0.961018297533811,0,0.0914876690533015,0.108194112967383
"LeoHHB",1088,2016-07-17,2024-07-20,2926,0.371838687628161,0.0266544117647059,0.483455882352941,0.586397058823529,0.000919117647058824,0.163602941176471
"Malondron",720,2016-07-17,2024-09-13,2981,0.241529688024153,0.0361111111111111,0.725,0.481944444444444,0,0.00138888888888889
"Matapatos",42,2016-07-17,2016-10-27,103,0.407766990291262,0,0.976190476190476,0.0714285714285714,0,0
"Mattjew",1,2016-07-17,2016-07-17,1,1,0,1,0,0,0
"Miharevski",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"Orneela",2,2016-07-17,2016-07-24,8,0.25,0,0,0,0,0
"Paola159357",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"PaperStreetSoapCo",16,2016-07-17,2019-03-22,979,0.0163432073544433,0,0.0625,0.0625,0.4375,0.0625
"PietrachStyle",58,2016-07-17,2016-09-24,70,0.828571428571429,0,0.206896551724138,0.448275862068966,0,0
"Raph17",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"Raphealx",298,2016-07-17,2023-05-14,2493,0.119534697152026,0.164429530201342,0.174496644295302,0.781879194630873,0.0369127516778524,0.0604026845637584
"Saiminic",22,2016-07-17,2020-10-01,1538,0.0143042912873862,0.181818181818182,0.681818181818182,0.409090909090909,0.0909090909090909,0
"Sinaalavi86",2,2016-07-17,2018-03-22,614,0.00325732899022801,0.5,0.5,0,0,0
"Sizar",2002,2016-07-17,2024-10-09,3007,0.665779847023612,0.00599400599400599,0.198301698301698,0.940559440559441,0.001998001998002,0.0004995004995005
"SzchaczPL",1,2016-07-17,2016-07-17,1,1,0,1,1,1,0
"Taguro",6,2016-07-17,2016-08-08,23,0.260869565217391,0,0.166666666666667,0.333333333333333,0.5,0
"Valmirchess2003",17,2016-07-17,2016-09-15,61,0.278688524590164,0,0.294117647058824,0.0588235294117647,0.823529411764706,0
"Vinserry",4,2016-07-17,2016-07-23,7,0.571428571428571,0,0.25,0,1,0
"WhiteBlackbird",5,2016-07-17,2016-07-26,10,0.5,0,0,0,1,0
"ajdog7",591,2016-07-17,2024-07-16,2922,0.202258726899384,0.111675126903553,0.27072758037225,0.627749576988156,0.0541455160744501,0.0406091370558376
"alrazera",348,2016-07-17,2022-10-22,2289,0.152031454783748,0.53735632183908,0.00574712643678161,0,0.459770114942529,0
"anonymuss63",1,2016-07-17,2016-07-17,1,1,0,1,0,0,0
"antik_h",1,2016-07-17,2016-07-17,1,1,0,1,0,1,0
"azizzz",38,2016-07-17,2017-05-13,301,0.12624584717608,0,0.0263157894736842,0,1,0
"bobyelmas",69,2016-07-17,2016-12-23,160,0.43125,0,1,0.434782608695652,0.884057971014493,0
"castozerty35",1,2016-07-17,2016-07-17,1,1,0,0,1,0,0
"chessusa",1,2016-07-17,2016-07-17,1,1,0,1,0,0,0
"darmand",2,2016-07-17,2016-07-18,2,1,0,0,0,1,0
"ddmaster",7,2016-07-17,2016-07-31,15,0.466666666666667,0,0.285714285714286,0.285714285714286,0.857142857142857,0
"edzz",1,2016-07-17,2016-07-17,1,1,0,0,1,0,0
"hasanakyel",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"hmdba",2222,2016-07-17,2024-10-10,3008,0.738696808510638,0.0018001800180018,0.970747074707471,0.197119711971197,0.0027002700270027,0.0247524752475248
"jorgeluiz26",3,2016-07-17,2016-07-21,5,0.6,0,0,0,1,0
"juakinggg",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"kamalpasha",3,2016-07-17,2016-07-20,4,0.75,0,0.333333333333333,0.333333333333333,0.666666666666667,0
"kozionov_mihail",18,2016-07-17,2017-07-03,352,0.0511363636363636,0,0,0,1,0
"lahi",268,2016-07-17,2019-11-27,1229,0.21806346623271,0.73134328358209,0.00746268656716418,0,0.33955223880597,0.0261194029850746
"manvto",4,2016-07-17,2017-04-16,274,0.0145985401459854,0,0.25,0.25,0.5,0
"mirmex",35,2016-07-17,2024-05-21,2866,0.0122121423586881,0,0.0285714285714286,0,0.885714285714286,0.0857142857142857
"mohammad1212",319,2016-07-17,2020-12-30,1628,0.195945945945946,0.304075235109718,0.357366771159875,0.595611285266458,0.00626959247648903,0
"mr_pole",12,2016-07-17,2016-08-24,39,0.307692307692308,0,0.916666666666667,0.25,0.916666666666667,0
"ock92",456,2016-07-17,2024-10-06,3004,0.151797603195739,0.131578947368421,0.655701754385965,0.087719298245614,0.043859649122807,0.368421052631579
"oldmahout",775,2016-07-17,2023-07-24,2564,0.302262090483619,0.0129032258064516,0.996129032258064,0.0129032258064516,0.00516129032258065,0.00387096774193548
"pagal",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"potatoficcion",2,2016-07-17,2016-07-28,12,0.166666666666667,0,1,0.5,0,0
"radzan",1,2016-07-17,2016-07-17,1,1,0,0,0,1,0
"republicofindonesia",1,2016-07-17,2016-07-17,1,1,0,1,0,0,0
"rfmacedo",6,2016-07-17,2016-07-22,6,1,0,0.5,0.166666666666667,0.5,0
"sakym",1799,2016-07-17,2023-10-23,2655,0.67758945386064,0.532518065591996,0.446914952751529,0.066147859922179,0.230127848804892,0.0166759310728182
"serda",4,2016-07-17,2021-05-31,1780,0.00224719101123596,0,0.75,1,0,0
"tanitasoo",1872,2016-07-17,2024-10-10,3008,0.622340425531915,0.245726495726496,0.27991452991453,0.849893162393162,0.00854700854700855,0.41025641025641
"tucan2006",17,2016-07-17,2016-09-19,65,0.261538461538462,0,0,0,1,0
"vinniethepooh",3,2016-07-17,2016-07-19,3,1,0,0.333333333333333,0,0,0
"ANDRESJP",4,2016-07-18,2016-07-25,8,0.5,0,0,0,0,0
"AntonChek",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"Arshia_Firouz",18,2016-07-18,2019-05-09,1026,0.0175438596491228,0,0.0555555555555556,0,0.944444444444444,0.0555555555555556
"Barbarosa94",1355,2016-07-18,2024-10-10,3007,0.450615231127369,0.337269372693727,0.443542435424354,0.00738007380073801,0.0568265682656827,0.521033210332103
"Braindeux",9,2016-07-18,2016-07-30,13,0.692307692307692,0,0.666666666666667,0,0.555555555555556,0
"Bumper72",541,2016-07-18,2024-08-11,2947,0.183576518493383,0.175600739371534,0.210720887245841,0.00184842883548983,0.269870609981516,0.510166358595194
"DZMITRII",46,2016-07-18,2016-09-24,69,0.666666666666667,0,0.0434782608695652,0,0.978260869565217,0
"DrPro1321",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"ElD0S",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"FacuRiver92",1,2016-07-18,2016-07-18,1,1,0,1,0,0,0
"GMViklund",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"Gerdab4",287,2016-07-18,2024-08-23,2959,0.0969922271037513,0.13588850174216,0.829268292682927,0.0174216027874564,0.0104529616724739,0
"Gral05",1435,2016-07-18,2024-10-10,3007,0.477219820419022,0.00557491289198606,0.619512195121951,0.652961672473868,0.0250871080139373,0.00418118466898955
"GreatChess1",1,2016-07-18,2016-07-18,1,1,0,1,0,0,0
"JAZO",2,2016-07-18,2016-07-19,2,1,0,0,0,0,0
"Jzzaza",41,2016-07-18,2020-02-07,1300,0.0315384615384615,0.609756097560976,0.121951219512195,0,0.439024390243902,0
"KappaKeepoKalle",38,2016-07-18,2021-07-31,1840,0.0206521739130435,0,0.973684210526316,0,0,0.0263157894736842
"Markosias",1,2016-07-18,2016-07-18,1,1,0,1,0,0,0
"Mosa70",63,2016-07-18,2018-02-09,572,0.11013986013986,0.0317460317460317,0.793650793650794,0.0952380952380952,0.619047619047619,0
"Petrosiaan",1,2016-07-18,2016-07-18,1,1,0,0,1,0,0
"RALPH524",74,2016-07-18,2018-08-15,759,0.0974967061923584,0,0.648648648648649,0.027027027027027,0.405405405405405,0
"Rannek",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"Ricardo01",1,2016-07-18,2016-07-18,1,1,0,0,0,0,0
"Scuddleston",5,2016-07-18,2017-02-04,202,0.0247524752475248,0,0,0,1,0
"T3hFX",3,2016-07-18,2016-08-19,33,0.0909090909090909,0,0,0,1,0
"TheTornadoOfChess",1,2016-07-18,2016-07-18,1,1,0,1,0,0,0
"Toretto33",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"Treeman20001",3,2016-07-18,2016-07-20,3,1,0,0.666666666666667,0.666666666666667,0.333333333333333,0
"WhiteNoob777",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"XadrezAoVivo_Youtube",4,2016-07-18,2021-09-15,1886,0.00212089077412513,0,0,0,0.75,0.25
"alexbj",2,2016-07-18,2016-08-02,16,0.125,0,0,0,1,0
"alexkipar",1,2016-07-18,2016-07-18,1,1,0,1,1,1,0
"brahma101",5,2016-07-18,2016-07-25,8,0.625,0,0.2,0.2,1,0
"cemoreis",81,2016-07-18,2023-09-06,2607,0.0310701956271577,0.679012345679012,0.0246913580246914,0.037037037037037,0.0246913580246914,0.358024691358025
"csengerszabo",199,2016-07-18,2021-09-27,1898,0.104847207586934,0.175879396984925,0.190954773869347,0.0251256281407035,0.50251256281407,0.241206030150754
"dimitriys",123,2016-07-18,2018-02-09,572,0.215034965034965,0.235772357723577,0.00813008130081301,0,0.764227642276423,0
"dulce31",19,2016-07-18,2016-08-28,42,0.452380952380952,0,0.105263157894737,0,0.947368421052632,0
"engineerdwg",5,2016-07-18,2016-12-12,148,0.0337837837837838,0,0,0,0.6,0
"florance1",1,2016-07-18,2016-07-18,1,1,0,1,0,0,0
"hosnayen",1,2016-07-18,2016-07-18,1,1,0,0,0,0,0
"katykat",1,2016-07-18,2016-07-18,1,1,0,1,0,0,0
"kleiber11",473,2016-07-18,2024-08-22,2958,0.159905341446924,0.00634249471458774,0.86046511627907,0.179704016913319,0,0.00845665961945032
"marcushion",3,2016-07-18,2016-08-13,27,0.111111111111111,0,0,0,1,0
"mester_parsa",2,2016-07-18,2016-07-23,6,0.333333333333333,0,0,0,1,0
"mickmaster",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"mikelee",30,2016-07-18,2020-04-04,1357,0.0221075902726603,0.0333333333333333,0.533333333333333,0.933333333333333,0,0
"mohamad_delaram",106,2016-07-18,2021-04-22,1740,0.0609195402298851,0.30188679245283,0.0943396226415094,0.00943396226415094,0.735849056603774,0.0566037735849057
"mptj",3,2016-07-18,2016-07-20,3,1,0,0,0,1,0
"mvkorobko",10,2016-07-18,2024-03-10,2793,0.00358037952022914,0,0.1,0,0.6,0.1
"nir0202",3,2016-07-18,2016-07-25,8,0.375,0,0.333333333333333,0.333333333333333,1,0
"norni_r",184,2016-07-18,2024-06-27,2902,0.0634045485871813,0.467391304347826,0.195652173913043,0.016304347826087,0.625,0
"novelvirus",608,2016-07-18,2024-03-03,2786,0.218234027279253,0.0657894736842105,0.514802631578947,0.205592105263158,0.0131578947368421,0.133223684210526
"pavelss",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"persico",132,2016-07-18,2024-01-24,2747,0.0480524208227157,0.25,0.583333333333333,0.0227272727272727,0.128787878787879,0.0378787878787879
"polynesiahh",1,2016-07-18,2016-07-18,1,1,0,0,0,1,0
"roko5",31,2016-07-18,2024-07-05,2910,0.0106529209621993,0.032258064516129,0,0.032258064516129,0.161290322580645,0.774193548387097
"rughveiy",1037,2016-07-18,2024-07-03,2908,0.356602475928473,0.0376084860173578,0.973963355834137,0.0144648023143684,0,0.0838958534233366
"shashka",66,2016-07-18,2018-07-15,728,0.0906593406593407,0.0757575757575758,0.893939393939394,0.272727272727273,0,0
"socrate67",1744,2016-07-18,2024-10-10,3007,0.579980046558031,0.0584862385321101,0.864105504587156,0.0447247706422018,0.0303899082568807,0.0447247706422018
"soldier32",13,2016-07-18,2016-11-08,114,0.114035087719298,0,0.769230769230769,0.0769230769230769,0,0
"stijnelijn",164,2016-07-18,2024-08-18,2954,0.0555179417738659,0.0182926829268293,0.981707317073171,0.00609756097560976,0,0.0121951219512195
"teljo",4,2016-07-18,2022-11-22,2319,0.00172488141440276,0,0.5,0,0,0
"thEge77",615,2016-07-18,2024-10-04,3001,0.204931689436854,0.146341463414634,0.614634146341463,0.175609756097561,0.113821138211382,0.269918699186992
"thuongbktt",1,2016-07-18,2016-07-18,1,1,0,1,0,0,0
"tool89",661,2016-07-18,2024-10-10,3007,0.219820419022281,0.780635400907716,0.00605143721633888,0.00453857791225416,0.202723146747353,0.0453857791225416
"urbanas",530,2016-07-18,2023-05-29,2507,0.21140805743917,0,0.945283018867925,0.00566037735849057,0,0.0811320754716981
"Ahmed_borg",2,2016-07-19,2016-07-21,3,0.666666666666667,0,0.5,0,0.5,0
"Alexsandrojr",694,2016-07-19,2024-10-09,3005,0.230948419301165,0.187319884726225,0.520172910662824,0.782420749279539,0.0129682997118156,0.0634005763688761
"AndreasTsouras",1,2016-07-19,2016-07-19,1,1,0,1,0,0,0
"ArkMatoch",558,2016-07-19,2020-04-20,1372,0.406705539358601,0.0017921146953405,0.353046594982079,0.661290322580645,0.0017921146953405,0
"Caldrin2010",17,2016-07-19,2021-10-20,1920,0.00885416666666667,0.117647058823529,0.117647058823529,0,0,0.0588235294117647
"DejateDeMamadas",2,2016-07-19,2016-07-22,4,0.5,0,0.5,0,0,0
"Droid210",25,2016-07-19,2016-11-05,110,0.227272727272727,0,1,0,0,0
"Frostmorn96",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"GORKIGUS",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"HAZHIR",2,2016-07-19,2016-07-25,7,0.285714285714286,0,0.5,0,0.5,0
"JK07",3,2016-07-19,2016-07-22,4,0.75,0,0,0,1,0
"Jand0mR0e",106,2016-07-19,2023-01-17,2374,0.0446503791069924,0,0.858490566037736,0.0660377358490566,0.19811320754717,0
"KnightsCarl",1223,2016-07-19,2024-09-11,2977,0.41081625797783,0.224039247751431,0.156173344235487,0.443172526573998,0.199509403107114,0.157808667211774
"LariXD",5,2016-07-19,2016-08-31,44,0.113636363636364,0,0.2,0,0.8,0
"LoRDMaRS",83,2016-07-19,2016-12-19,154,0.538961038961039,0,0.204819277108434,0,1,0
"MaiconDouglasMS",3,2016-07-19,2016-07-21,3,1,0,0.666666666666667,0,1,0
"McBarly",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"Muravyov",14,2016-07-19,2018-02-25,587,0.0238500851788756,0,0.357142857142857,0,0.714285714285714,0
"Patoulman",1486,2016-07-19,2024-08-27,2962,0.5016880486158,0.00807537012113055,0.480484522207268,0.61507402422611,0.0323014804845222,0.0195154777927322
"Poulpikan",2701,2016-07-19,2024-10-10,3006,0.89853626081171,0.00111069974083673,1,0.00629396519807479,0.000740466493891151,0.000370233246945576
"SamLobo1997",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"Shadow0391",1,2016-07-19,2016-07-19,1,1,0,1,0,0,0
"Vladimir1290",5,2016-07-19,2017-03-21,246,0.0203252032520325,0,0.4,0.2,0.6,0
"andari",580,2016-07-19,2024-09-06,2972,0.195154777927322,0.00689655172413793,0.0413793103448276,0.975862068965517,0.0310344827586207,0.0310344827586207
"aquaman55",19,2016-07-19,2017-07-01,348,0.0545977011494253,0,0.0526315789473684,1,0,0
"atlasic",328,2016-07-19,2018-07-20,732,0.448087431693989,0.0121951219512195,0.990853658536585,0.0152439024390244,0.00609756097560976,0
"beeblebrocks",11,2016-07-19,2016-08-12,25,0.44,0,0.363636363636364,0,0,0
"blacksunempire",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"bulletmaniac",1562,2016-07-19,2024-09-28,2994,0.521710086840347,0.0134443021766965,0.18437900128041,0.934699103713188,0.00320102432778489,0.0128040973111396
"climandreu",145,2016-07-19,2021-04-11,1728,0.083912037037037,0.00689655172413793,1,0.0137931034482759,0,0
"cokdaboa",3,2016-07-19,2016-07-22,4,0.75,0,0,0.666666666666667,0.666666666666667,0
"croig34",10,2016-07-19,2016-08-04,17,0.588235294117647,0,0.5,0,0.8,0
"dima_borsuk",388,2016-07-19,2018-08-23,766,0.506527415143603,0.0541237113402062,0.417525773195876,0.425257731958763,0.407216494845361,0
"gabo25",2,2016-07-19,2016-07-20,2,1,0,0,0,1,0
"jaemin14",9,2016-07-19,2016-07-30,12,0.75,0,0.666666666666667,0.111111111111111,0.666666666666667,0
"karimi27",1511,2016-07-19,2022-11-05,2301,0.656671012603216,0.13699536730642,0.85043017868961,0.0410324288550629,0.275976174718729,0.122435473196559
"katatall",1,2016-07-19,2016-07-19,1,1,0,1,1,1,0
"kostiamega",7,2016-07-19,2016-08-05,18,0.388888888888889,0,1,0,0.142857142857143,0
"leonardosanchez",3,2016-07-19,2016-10-28,102,0.0294117647058824,0,0.333333333333333,0,0.666666666666667,0
"lexotan27",2163,2016-07-19,2024-10-08,3004,0.720039946737683,0.00092464170134073,0.579288025889968,0.00878409616273694,0.426722145168747,0.00277392510402219
"louizizz",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"maxa151",19,2016-07-19,2023-03-10,2426,0.0078318219291014,0.789473684210526,0.210526315789474,0,0,0.0526315789473684
"ml999",15,2016-07-19,2016-12-18,153,0.0980392156862745,0,0,0,0.866666666666667,0
"nanopharma",19,2016-07-19,2016-09-19,63,0.301587301587302,0,0.105263157894737,0,1,0
"nobody111",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"norkayadira1995",4,2016-07-19,2016-09-19,63,0.0634920634920635,0,0.25,0,1,0
"odman99",73,2016-07-19,2016-11-23,128,0.5703125,0,1,0,0,0
"ppino86",475,2016-07-19,2024-03-16,2798,0.16976411722659,0.0442105263157895,0.875789473684211,0.00421052631578947,0.00842105263157895,0.132631578947368
"qw33",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"rchessr7575",2,2016-07-19,2016-10-10,84,0.0238095238095238,0,0.5,0.5,0,0
"riesenbar",1,2016-07-19,2016-07-19,1,1,0,0,0,1,0
"rogergasparov",1747,2016-07-19,2023-02-25,2413,0.723995026937422,0.807097882083572,0.00400686891814539,0.000572409845449342,0.193474527761878,0.000572409845449342
"savio1288",109,2016-07-19,2024-06-17,2891,0.0377032168799723,0.614678899082569,0.0458715596330275,0,0.146788990825688,0.357798165137615
"siddhupatil",3,2016-07-19,2016-07-21,3,1,0,0,0,1,0
"tooclutchutch",5,2016-07-19,2023-09-16,2616,0.00191131498470948,0,0,0,0,0.4
"waleed_jordan",161,2016-07-19,2019-02-24,951,0.169295478443743,0.0186335403726708,0.894409937888199,0.0124223602484472,0.111801242236025,0
"wolflobo",5,2016-07-19,2016-08-03,16,0.3125,0,0.8,0,0.6,0
"xMatejkoPawnx",4,2016-07-19,2016-07-22,4,1,0,0,0,1,0
"BarryS",13,2016-07-20,2024-02-16,2768,0.00469653179190751,0.692307692307692,0,0,0.692307692307692,0.230769230769231
"CIDSV000",3,2016-07-20,2016-07-24,5,0.6,0,0,0,1,0
"Chesster30",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"ClimaxRodrigues09",1,2016-07-20,2016-07-20,1,1,0,1,0,0,0
"DemetriosM2",39,2016-07-20,2019-04-27,1012,0.0385375494071146,0.230769230769231,0.0512820512820513,0,0.487179487179487,0.0512820512820513
"DimBulb106",657,2016-07-20,2024-07-27,2930,0.224232081911263,0.243531202435312,0.245053272450533,0.208523592085236,0.0030441400304414,0.442922374429224
"Ewertonobert",4,2016-07-20,2016-07-23,4,1,0,0,0,1,0
"FloridaDad",2808,2016-07-20,2024-10-10,3005,0.934442595673877,0.000712250712250712,0.998219373219373,0.0242165242165242,0.0163817663817664,0
"GabrielBruck",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"GhAlDe",18,2016-07-20,2020-04-11,1362,0.013215859030837,0,0,0,0.833333333333333,0.166666666666667
"IslandMan974",34,2016-07-20,2016-11-18,122,0.278688524590164,0,0.147058823529412,0,1,0
"Jamarov",47,2016-07-20,2024-03-04,2785,0.0168761220825853,0.0638297872340425,0.74468085106383,0.106382978723404,0.0212765957446809,0.191489361702128
"Kuskonmaz",561,2016-07-20,2023-08-19,2587,0.216853498260533,0.167557932263815,0.641711229946524,0.0962566844919786,0.122994652406417,0.342245989304813
"Lenna",42,2016-07-20,2017-04-28,283,0.148409893992933,0,0.976190476190476,0.0238095238095238,0,0
"LikeSmyslov",3,2016-07-20,2016-07-22,3,1,0,1,0.333333333333333,0.333333333333333,0
"N8rockin",20,2016-07-20,2016-11-29,133,0.150375939849624,0,0.15,0,0.85,0
"Om789498",2,2016-07-20,2016-08-11,23,0.0869565217391304,0,0,0,1,0
"Ormna",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"Oxygent",41,2016-07-20,2016-09-03,46,0.891304347826087,0,0.878048780487805,0.121951219512195,0.853658536585366,0
"ProPro1989",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"Robbyy",120,2016-07-20,2022-01-21,2012,0.0596421471172962,0.608333333333333,0.0166666666666667,0,0.391666666666667,0.0166666666666667
"ScarletClown",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"Suzanna1234",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"TammoJK",2,2016-07-20,2016-07-21,2,1,0,0,0.5,0.5,0
"TheMadChatter",1570,2016-07-20,2024-10-08,3003,0.522810522810523,0.153503184713376,0.788535031847134,0,0.0942675159235669,0.00127388535031847
"TwistedXPawn",1,2016-07-20,2016-07-20,1,1,0,1,0,0,0
"Woffka01",1,2016-07-20,2016-07-20,1,1,0,1,0,1,0
"ahmeddarwis",20,2016-07-20,2016-10-10,83,0.240963855421687,0,0.05,0.05,0.25,0
"ahmet1488",10,2016-07-20,2016-08-20,32,0.3125,0,0,0,1,0
"auranita",2,2016-07-20,2016-10-17,90,0.0222222222222222,0,0.5,0,1,0
"bredian",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"bzh8035",161,2016-07-20,2018-07-20,731,0.220246238030096,0.0807453416149068,0.0993788819875776,0,0.91304347826087,0
"chess__fighter",1,2016-07-20,2016-07-20,1,1,0,0,1,0,0
"chessfunblast",2135,2016-07-20,2024-10-10,3005,0.710482529118136,0.160187353629977,0.754566744730679,0.660421545667447,0.0182669789227166,0.0758782201405152
"dickylucky",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"evgeniapretty",32,2016-07-20,2016-08-27,39,0.82051282051282,0,0,0,1,0
"fainaamirova",1,2016-07-20,2016-07-20,1,1,0,0,0,1,0
"juancely1",1259,2016-07-20,2024-01-03,2724,0.462187958883994,0.41143764892772,0.914217633042097,0.169181890389198,0.0992851469420175,0.0158856235107228
"korukaz888",1,2016-07-20,2016-07-20,1,1,0,1,0,0,0
"kvadragintillion",12,2016-07-20,2016-08-27,39,0.307692307692308,0,0,0,1,0
